Format Version,1.24,Take Name,Take 2025-02-24 03.33.40 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-24 03.33.40.788 下午,Capture Start Frame,790216,Total Frames in Take,6462,Total Exported Frames,6462,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1858,15.483333,-0.000396,-0.000121,-0.000213,1.000000,-0.896206,130.064453,464.882080,-10.911777,112.061394,455.025085,-8.977079,141.408920,462.390167,17.200239,136.723083,477.231079,-10.909889,112.058014,455.025574,-8.985930,141.415970,462.386139,17.207165,136.719452,477.234528,-14.938178,-66.566628,412.739532,14.168101,-33.786572,380.818604,42.052891,38.499779,424.564911,3.205261,-85.559189,393.664795,41.417046,-64.816513,399.406647,49.576675,-8.663045,398.247742,-3.165116,8.629290,413.678528,-4.793837,-27.856981,403.081329,17.799992,20.359707,394.532867,,,,,,
1859,15.491667,-0.000587,-0.000182,-0.000297,1.000000,-0.907718,130.030899,464.917480,-10.925141,112.025787,455.066132,-8.986366,141.375793,462.420258,17.188351,136.691162,477.266174,-10.921560,112.022766,455.074677,-8.999503,141.376114,462.418701,17.195915,136.681030,477.276001,-14.932302,-66.499702,412.875366,14.153258,-33.799435,380.720276,42.054050,38.536568,424.611206,3.091653,-85.637489,393.817291,41.402420,-64.869659,399.344940,49.606388,-8.513978,398.146973,-3.152927,8.660208,413.672333,-4.759181,-27.823771,403.048157,17.787004,20.499197,394.548309,,,,,,
1860,15.500000,-0.000539,-0.000310,-0.000269,1.000000,-0.921008,129.991104,464.969818,-10.934875,111.986351,455.114197,-8.999656,141.335770,462.471588,17.171505,136.651215,477.323761,-10.933967,111.984329,455.120544,-9.015134,141.332672,462.469696,17.183880,136.643677,477.338745,-14.935347,-66.458084,412.911011,14.123273,-33.785465,380.660156,42.044949,38.542618,424.665375,3.028957,-85.664185,393.871918,41.394344,-64.909775,399.317566,49.624218,-8.418381,398.109741,-3.157842,8.668722,413.683807,-4.750025,-27.801220,403.020111,17.761169,20.583536,394.583130,,,,,,
1861,15.508333,-0.000327,-0.000170,-0.000191,1.000000,-0.923674,129.976257,465.003265,-10.937483,111.974129,455.142761,-9.004797,141.320724,462.512115,17.171259,136.633957,477.354980,-10.936419,111.972641,455.142975,-9.018888,141.325760,462.504883,17.184254,136.630417,477.361969,-14.952757,-66.445717,412.922394,14.097789,-33.758213,380.627197,42.040150,38.551582,424.701599,3.001981,-85.653938,393.871613,41.390434,-64.905144,399.302246,49.628166,-8.404282,398.108246,-3.163897,8.680267,413.698273,-4.761381,-27.788130,403.022217,17.742855,20.612152,394.595367,,,,,,
1862,15.516667,-0.000360,-0.000108,-0.000267,1.000000,-0.919430,130.002274,464.975220,-10.937197,112.001015,455.117157,-8.999145,141.347794,462.484344,17.178051,136.658035,477.324219,-10.934849,112.000847,455.118561,-9.011278,141.352371,462.477936,17.187784,136.653625,477.329224,-14.979473,-66.461845,412.908600,14.060111,-33.733021,380.639282,42.060780,38.549469,424.670319,2.983149,-85.607498,393.784027,41.379974,-64.870041,399.297577,49.619186,-8.457803,398.135681,-3.181250,8.686598,413.696625,-4.796185,-27.785067,403.037323,17.738340,20.590450,394.574280,,,,,,
1863,15.525000,-0.000646,-0.000269,-0.000344,1.000000,-0.912698,130.036163,464.921753,-10.930083,112.030807,455.070801,-8.989847,141.381500,462.421753,17.181835,136.696198,477.272766,-10.926587,112.036804,455.074310,-9.003699,141.380844,462.412933,17.192123,136.690811,477.278046,-15.009573,-66.496956,412.770752,14.014429,-33.723103,380.681213,42.064266,38.516537,424.615570,2.990306,-85.573456,393.662415,41.369617,-64.842010,399.294830,49.589558,-8.546650,398.158600,-3.208207,8.677566,413.698334,-4.863595,-27.790382,403.006470,17.711691,20.507547,394.519196,,,,,,
1864,15.533333,-0.000247,-0.000058,-0.000167,1.000000,-0.907799,130.049194,464.891052,-10.922959,112.048172,455.029938,-8.990028,141.393677,462.403534,17.189589,136.705795,477.239746,-10.920674,112.039177,455.028778,-8.998069,141.404037,462.405792,17.195133,136.699768,477.242706,-15.018983,-66.575462,412.738617,13.941604,-33.724876,380.732452,42.076012,38.459862,424.570618,3.014486,-85.562645,393.545776,41.372646,-64.814354,399.295197,49.534367,-8.660373,398.172913,-3.254144,8.631787,413.719086,-4.926809,-27.842226,403.080841,17.655157,20.403843,394.498718,,,,,,
1865,15.541667,-0.000534,-0.000251,-0.000237,1.000000,-0.905226,130.020828,464.905029,-10.919121,112.015556,455.050385,-8.984895,141.365005,462.407898,17.188335,136.681961,477.256897,-10.918280,112.014618,455.050873,-8.997088,141.369064,462.400970,17.199663,136.678833,477.263336,-15.019307,-66.669548,412.721191,13.857122,-33.738361,380.843292,42.076733,38.392967,424.555817,3.056547,-85.581131,393.473969,41.377026,-64.799660,399.296204,49.465900,-8.775196,398.189453,-3.298773,8.566644,413.777588,-4.985005,-27.903448,403.178650,17.571821,20.284737,394.485992,,,,,,
1866,15.550000,-0.000475,-0.000176,-0.000247,1.000000,-0.911974,129.973755,464.955170,-10.927686,111.969833,455.099915,-8.991793,141.318375,462.460571,17.183558,136.633087,477.305145,-10.925418,111.969780,455.101257,-9.005873,141.323059,462.453156,17.195309,136.628448,477.311249,-14.999190,-66.748421,412.704956,13.783224,-33.773766,380.930206,42.077019,38.341339,424.575989,3.088329,-85.611801,393.424622,41.392242,-64.800774,399.298035,49.425564,-8.865498,398.218506,-3.333243,8.498363,413.849854,-5.028085,-27.962866,403.270172,17.515995,20.199501,394.512451,,,,,,
1867,15.558333,-0.000251,-0.000061,-0.000165,1.000000,-0.922043,129.941330,464.986328,-10.937084,111.940193,455.125305,-9.004290,141.285767,462.498657,17.175243,136.598083,477.335083,-10.935300,111.940842,455.126373,-9.017264,141.288986,462.491791,17.186392,136.594223,477.340942,-14.976911,-66.807976,412.736023,13.776473,-33.801704,380.944000,42.082142,38.318039,424.600220,3.117209,-85.659370,393.450409,41.425842,-64.822388,399.328674,49.436016,-8.889156,398.246124,-3.339160,8.460029,413.892303,-5.028505,-28.002071,403.290680,17.494112,20.172106,394.536987,,,,,,
1868,15.566667,-0.000331,-0.000150,-0.000225,1.000000,-0.926551,129.952286,464.971008,-10.941994,111.950752,455.111084,-9.006992,141.297287,462.480072,17.169333,136.608856,477.321960,-10.941850,111.949478,455.110962,-9.021666,141.301422,462.471924,17.183857,136.605972,477.330200,-14.944066,-66.753120,412.719574,13.866428,-33.795395,380.896973,42.076927,38.356319,424.607422,3.146387,-85.690727,393.520325,41.500759,-64.844315,399.391998,49.506516,-8.829323,398.253815,-3.319175,8.468628,413.852814,-4.961801,-27.988342,403.243103,17.516090,20.214060,394.522064,,,,,,
1869,15.575000,-0.000468,-0.000305,-0.000278,1.000000,-0.915582,129.982239,464.929474,-10.929876,111.979065,455.071381,-8.994061,141.327393,462.432953,17.177191,136.640274,477.284149,-10.927780,111.979942,455.068207,-9.006365,141.333984,462.421600,17.192244,136.639877,477.288910,-14.913440,-66.662537,412.722076,14.006975,-33.784557,380.753540,42.096958,38.416916,424.604156,3.154878,-85.716179,393.611725,41.582355,-64.879051,399.438446,49.631874,-8.733579,398.245544,-3.256395,8.512844,413.760040,-4.855412,-27.941822,403.142090,17.577097,20.319065,394.482635,,,,,,
1870,15.583333,-0.000362,-0.000225,-0.000200,1.000000,-0.903663,130.007553,464.891083,-10.916720,112.004921,455.030762,-8.984310,141.351990,462.398254,17.190039,136.665787,477.244324,-10.915483,112.001778,455.030731,-8.995816,141.358505,462.392822,17.200272,136.662415,477.249725,-14.891939,-66.554703,412.789917,14.120908,-33.767159,380.647766,42.138973,38.479988,424.610626,3.111171,-85.727882,393.688873,41.630192,-64.930481,399.453430,49.757103,-8.612019,398.236542,-3.182324,8.572536,413.680054,-4.756320,-27.880825,403.008972,17.691484,20.449352,394.480927,,,,,,
1871,15.591667,-0.000380,-0.000186,-0.000145,1.000000,-0.912343,130.001877,464.901520,-10.924187,111.997780,455.042603,-8.994427,141.345337,462.408905,17.181585,136.662537,477.253113,-10.925398,111.994026,455.041016,-9.005516,141.350159,462.403229,17.193909,136.661484,477.260284,-14.902960,-66.467575,412.804138,14.160089,-33.747482,380.580078,42.140705,38.518772,424.637482,3.023487,-85.723587,393.741425,41.629669,-64.962303,399.431183,49.839588,-8.514922,398.222504,-3.153264,8.612738,413.632294,-4.702881,-27.823229,402.942810,17.735983,20.558493,394.496979,,,,,,
1872,15.600000,-0.000660,-0.000330,-0.000314,1.000000,-0.925011,129.979797,464.943573,-10.940112,111.973579,455.091919,-9.002546,141.324600,462.442322,17.167624,136.641296,477.296631,-10.940197,111.973167,455.097504,-9.017868,141.324829,462.435852,17.181089,136.635513,477.308716,-14.941031,-66.427452,412.845490,14.119891,-33.732113,380.528748,42.129128,38.527321,424.675201,2.931053,-85.723381,393.757965,41.595142,-64.983818,399.394165,49.833797,-8.465906,398.182556,-3.161838,8.632046,413.637665,-4.720516,-27.796841,402.929779,17.706505,20.623707,394.506531,,,,,,
1873,15.608333,-0.000351,-0.000157,-0.000227,1.000000,-0.927021,129.964203,464.972198,-10.942377,111.962311,455.112885,-9.007401,141.309113,462.480713,17.168715,136.621216,477.323120,-10.940287,111.960190,455.113586,-9.020839,141.314056,462.476776,17.182003,136.615784,477.330963,-14.991025,-66.425232,412.870605,14.020732,-33.713020,380.516357,42.131344,38.529575,424.691345,2.865590,-85.715134,393.757416,41.536484,-64.977036,399.340912,49.787838,-8.451704,398.144257,-3.198026,8.643716,413.670166,-4.781631,-27.782324,402.975067,17.641140,20.658327,394.521576,,,,,,
1874,15.616667,-0.000345,-0.000156,-0.000238,1.000000,-0.917890,129.975861,464.969147,-10.933673,111.974312,455.109619,-8.998016,141.320984,462.477844,17.178020,136.632309,477.320099,-10.934763,111.970108,455.108093,-9.010791,141.326767,462.471283,17.191906,136.630753,477.328217,-15.046045,-66.424911,412.855804,13.909241,-33.674393,380.536957,42.137115,38.512829,424.685608,2.789745,-85.679459,393.701233,41.469440,-64.952538,399.289642,49.729149,-8.475774,398.118561,-3.237540,8.658111,413.697845,-4.870419,-27.762829,402.941833,17.582769,20.652433,394.499268,,,,,,
1875,15.625000,-0.000491,-0.000276,-0.000295,1.000000,-0.912382,129.998337,464.937897,-10.927840,111.995064,455.081207,-8.990622,141.343674,462.441315,17.181316,136.656342,477.291260,-10.926714,111.993629,455.081635,-9.005352,141.348938,462.433350,17.194881,136.652496,477.298767,-15.120696,-66.439735,412.830261,13.806708,-33.665527,380.580811,42.142342,38.500904,424.648407,2.727767,-85.649689,393.646362,41.403038,-64.934273,399.237457,49.676430,-8.540535,398.086884,-3.264286,8.667031,413.705902,-4.936266,-27.754267,402.972534,17.548702,20.619488,394.459503,,,,,,
1876,15.633333,-0.000494,-0.000256,-0.000272,1.000000,-0.912131,130.004288,464.899902,-10.927191,112.000511,455.043701,-8.990976,141.349243,462.403595,17.181772,136.663147,477.252472,-10.925518,112.000229,455.044617,-9.005769,141.353729,462.395599,17.194843,136.658936,477.259491,-15.172526,-66.465622,412.824493,13.722623,-33.651993,380.528229,42.164543,38.464409,424.613159,2.686498,-85.633667,393.571259,41.367100,-64.940079,399.249847,49.650223,-8.623318,398.099976,-3.284678,8.656296,413.707428,-4.988033,-27.763138,402.988190,17.532557,20.565290,394.415466,,,,,,
1877,15.641667,-0.000546,-0.000209,-0.000288,1.000000,-0.912963,129.988449,464.902252,-10.929507,111.983940,455.048920,-8.991691,141.333389,462.405518,17.182306,136.648056,477.252441,-10.926972,111.985367,455.050751,-9.005280,141.336624,462.397919,17.193302,136.643356,477.258118,-15.198706,-66.499916,412.807037,13.708269,-33.668301,380.554779,42.168571,38.418255,424.615845,2.664182,-85.646797,393.527679,41.367897,-64.958427,399.273590,49.648495,-8.705773,398.145599,-3.298441,8.622629,413.717438,-5.016514,-27.794640,403.014496,17.522364,20.494974,394.412384,,,,,,
1878,15.650000,-0.000403,-0.000294,-0.000230,1.000000,-0.915930,129.964371,464.934692,-10.928721,111.961525,455.074493,-8.995548,141.309082,462.439850,17.176477,136.622528,477.289886,-10.929361,111.957588,455.073181,-9.010237,141.315308,462.432312,17.191820,136.620285,477.298706,-15.195153,-66.532753,412.804291,13.704041,-33.683167,380.586304,42.172482,38.384193,424.622131,2.681126,-85.677338,393.537079,41.388165,-64.980179,399.311432,49.660873,-8.760188,398.192505,-3.304939,8.590588,413.736969,-5.016104,-27.829142,403.069336,17.516417,20.450468,394.434845,,,,,,
1879,15.658333,-0.000369,-0.000171,-0.000245,1.000000,-0.918668,129.955261,464.965607,-10.934439,111.953392,455.106659,-8.998550,141.300400,462.473511,17.176987,136.612030,477.316772,-10.934070,111.952202,455.108063,-9.011952,141.307449,462.467438,17.189865,136.609604,477.323120,-15.165300,-66.546425,412.851471,13.710540,-33.701504,380.619751,42.183151,38.398876,424.651398,2.709759,-85.705597,393.596771,41.427505,-64.986923,399.354553,49.681480,-8.760669,398.217712,-3.303778,8.573900,413.765533,-5.005998,-27.845119,403.094879,17.507563,20.450026,394.460114,,,,,,
1880,15.666667,-0.000447,-0.000208,-0.000260,1.000000,-0.919082,129.963257,464.974762,-10.934661,111.960175,455.117859,-8.998445,141.308243,462.480316,17.175858,136.621414,477.326202,-10.933342,111.962059,455.117249,-9.011640,141.315445,462.470520,17.188370,136.620834,477.330688,-15.122429,-66.528679,412.891327,13.768373,-33.734875,380.696472,42.173965,38.433823,424.663025,2.726229,-85.740601,393.681641,41.480247,-65.002792,399.399445,49.716171,-8.709249,398.225067,-3.297013,8.576637,413.750946,-4.966626,-27.846779,403.100647,17.491537,20.480812,394.451111,,,,,,
1881,15.675000,-0.000350,-0.000238,-0.000277,1.000000,-0.920538,129.980560,464.952576,-10.936101,111.979698,455.091583,-8.999379,141.326294,462.459839,17.173866,136.635742,477.306458,-10.936854,111.979576,455.085175,-9.012074,141.335342,462.448242,17.187532,136.636917,477.309143,-15.083503,-66.489326,412.933929,13.816057,-33.760105,380.637329,42.173790,38.469372,424.652008,2.736463,-85.799431,393.800568,41.540623,-65.041443,399.449036,49.765972,-8.630907,398.182312,-3.281597,8.581865,413.735474,-4.915897,-27.838362,403.047882,17.486971,20.541727,394.435181,,,,,,
1882,15.683333,-0.000465,-0.000237,-0.000256,1.000000,-0.918553,129.991180,464.920563,-10.933385,111.987617,455.063721,-8.997868,141.335999,462.425171,17.175596,136.649948,477.272827,-10.931569,111.988541,455.059998,-9.010805,141.342392,462.412231,17.187990,136.648697,477.273499,-15.041042,-66.455353,413.037506,13.875603,-33.794106,380.561127,42.190594,38.502636,424.632965,2.737020,-85.857719,393.917999,41.592930,-65.090050,399.487518,49.831860,-8.555059,398.146942,-3.253691,8.591677,413.687653,-4.853779,-27.834379,402.991821,17.508747,20.598984,394.423920,,,,,,
1883,15.691667,-0.000484,-0.000165,-0.000216,1.000000,-0.912981,129.992142,464.906982,-10.927812,111.987419,455.052277,-8.993552,141.336227,462.412354,17.182419,136.652817,477.256409,-10.926642,111.987251,455.052948,-9.006745,141.339813,462.405212,17.194410,136.649368,477.262909,-15.016623,-66.418114,413.051453,13.915514,-33.814606,380.525574,42.198082,38.518894,424.640289,2.717754,-85.893288,393.995911,41.626411,-65.128433,399.530487,49.884640,-8.524663,398.122009,-3.227268,8.591181,413.667358,-4.803926,-27.836781,403.018677,17.530800,20.626413,394.409058,,,,,,
1884,15.700000,-0.000620,-0.000272,-0.000324,1.000000,-0.919038,129.982544,464.923676,-10.935626,111.977303,455.071716,-8.996634,141.327698,462.424225,17.175146,136.642685,477.275208,-10.933828,111.976257,455.072662,-9.011566,141.333221,462.416199,17.188225,136.638184,477.282288,-15.035259,-66.417572,413.118347,13.904969,-33.832760,380.530853,42.206028,38.525265,424.667114,2.689046,-85.910103,394.052612,41.627979,-65.151123,399.555542,49.902679,-8.534250,398.129211,-3.223410,8.590524,413.670227,-4.804331,-27.837627,403.033142,17.531826,20.635147,394.424347,,,,,,
1885,15.708333,-0.000340,-0.000241,-0.000236,1.000000,-0.925070,129.974426,464.948914,-10.939104,111.972931,455.087524,-9.004830,141.319550,462.456360,17.168722,136.630844,477.303009,-10.940346,111.967110,455.085144,-9.017505,141.326691,462.453430,17.182264,136.629410,477.312347,-15.066020,-66.426903,413.143555,13.853576,-33.837116,380.592163,42.206638,38.512745,424.682343,2.647304,-85.909584,394.067017,41.602829,-65.156418,399.582520,49.880898,-8.565088,398.169159,-3.248765,8.582340,413.706635,-4.851647,-27.839235,403.011322,17.500465,20.618761,394.443329,,,,,,
1886,15.716667,-0.000450,-0.000311,-0.000270,1.000000,-0.925859,129.974014,464.965668,-10.939744,111.971039,455.106812,-9.004491,141.319122,462.469452,17.166655,136.631912,477.320831,-10.940056,111.969254,455.106262,-9.017198,141.323959,462.462219,17.181120,136.631287,477.329102,-15.113942,-66.441849,413.170959,13.782137,-33.836025,380.657074,42.201576,38.490517,424.683777,2.597283,-85.909821,394.088867,41.559994,-65.155090,399.579010,49.844925,-8.619920,398.194885,-3.280382,8.574348,413.736420,-4.909921,-27.840881,403.070099,17.457636,20.586737,394.447693,,,,,,
1887,15.725000,-0.000348,-0.000070,-0.000243,1.000000,-0.920973,129.977692,464.960571,-10.938645,111.976189,455.102905,-9.001410,141.322876,462.470551,17.177137,136.634018,477.308350,-10.936725,111.973740,455.100464,-9.012814,141.331284,462.463715,17.189644,136.631516,477.310699,-15.171253,-66.454277,413.164337,13.676796,-33.822861,380.605804,42.214382,38.469963,424.662506,2.532818,-85.910576,394.079010,41.502922,-65.166603,399.564606,49.807236,-8.677210,398.184662,-3.303609,8.569920,413.752197,-4.963791,-27.849382,403.110321,17.429363,20.554153,394.436951,,,,,,
1888,15.733333,-0.000521,-0.000206,-0.000269,1.000000,-0.914578,129.984436,464.928986,-10.930515,111.980064,455.074799,-8.993746,141.329193,462.432861,17.180527,136.644089,477.279388,-10.926844,111.980698,455.071716,-9.007252,141.335510,462.419495,17.193312,136.640915,477.281281,-15.232661,-66.463425,413.154236,13.597847,-33.837044,380.596313,42.231289,38.449547,424.639069,2.450831,-85.917702,394.093781,41.443085,-65.187393,399.552582,49.778858,-8.732702,398.176422,-3.321097,8.570287,413.749115,-5.015244,-27.848852,403.128418,17.406969,20.528648,394.405975,,,,,,
1889,15.741667,-0.000405,-0.000305,-0.000232,1.000000,-0.912461,129.987488,464.907501,-10.925107,111.984642,455.047150,-8.991981,141.332230,462.412384,17.179701,136.645645,477.263031,-10.927343,111.980591,455.040558,-9.005297,141.337570,462.402710,17.196400,136.646255,477.270813,-15.292521,-66.442764,413.176758,13.544950,-33.842812,380.593262,42.234409,38.431286,424.608856,2.355597,-85.917160,394.047424,41.390114,-65.212051,399.552216,49.762959,-8.771033,398.161835,-3.334109,8.574450,413.746796,-5.056387,-27.843811,403.140503,17.392662,20.513323,394.387329,,,,,,
1890,15.750000,-0.000451,-0.000251,-0.000258,1.000000,-0.914439,129.982254,464.914490,-10.929075,111.979004,455.056915,-8.993645,141.327179,462.419250,17.179401,136.640610,477.267456,-10.928508,111.977455,455.058411,-9.008590,141.331467,462.412231,17.193254,136.636642,477.275391,-15.330979,-66.430222,413.219818,13.512678,-33.860996,380.585632,42.242931,38.430099,424.620422,2.292606,-85.926018,394.080963,41.357910,-65.241165,399.582153,49.763573,-8.790832,398.166016,-3.339618,8.575388,413.745728,-5.073315,-27.837328,403.146912,17.386202,20.515491,394.395050,,,,,,
1891,15.758333,-0.000488,-0.000277,-0.000272,1.000000,-0.920370,129.970261,464.943359,-10.935012,111.966599,455.086548,-8.999115,141.315231,462.446808,17.173014,136.629013,477.296783,-10.935731,111.963501,455.089172,-9.014922,141.318817,462.441620,17.187820,136.625305,477.308655,-15.364051,-66.395699,413.286346,13.506711,-33.873474,380.590485,42.247658,38.431469,424.649536,2.238692,-85.940010,394.131866,41.348564,-65.274017,399.625793,49.783482,-8.786164,398.191833,-3.340303,8.576270,413.765442,-5.075371,-27.836370,403.147247,17.384338,20.535587,394.406342,,,,,,
1892,15.766667,-0.000250,-0.000151,-0.000200,1.000000,-0.924586,129.955688,464.964661,-10.939100,111.955261,455.101776,-9.005600,141.300674,462.475555,17.170944,136.611176,477.316711,-10.938928,111.951920,455.101044,-9.019079,141.306763,462.468933,17.184238,136.608444,477.324036,-15.371861,-66.368584,413.315460,13.525054,-33.899296,380.589355,42.247978,38.443684,424.681091,2.202951,-85.973694,394.216217,41.355907,-65.316841,399.666595,49.820774,-8.768713,398.198700,-3.326782,8.573996,413.754242,-5.047952,-27.829733,403.129944,17.395958,20.562624,394.409851,,,,,,
1893,15.775000,-0.000159,-0.000004,-0.000163,1.000000,-0.923208,129.957474,464.967896,-10.939293,111.958099,455.104706,-9.005788,141.302322,462.483246,17.175457,136.612030,477.315857,-10.938927,111.953262,455.103790,-9.016640,141.309769,462.478394,17.185923,136.609467,477.321564,-15.365641,-66.299095,413.398346,13.561037,-33.920105,380.561646,42.263218,38.465599,424.680267,2.175182,-86.004349,394.296783,41.377106,-65.361931,399.713776,49.869400,-8.735797,398.182404,-3.306226,8.583290,413.732666,-5.015844,-27.820435,403.104187,17.414673,20.601698,394.402954,,,,,,
1894,15.783333,-0.000401,-0.000228,-0.000234,1.000000,-0.918984,129.976120,464.939850,-10.933215,111.973389,455.080933,-8.998843,141.320908,462.446106,17.175104,136.634109,477.292664,-10.934175,111.968338,455.075806,-9.010706,141.330597,462.434967,17.188990,136.635239,477.298767,-15.369356,-66.250008,413.428314,13.597031,-33.933529,380.524902,42.275360,38.494762,424.674652,2.137658,-86.031349,394.390717,41.393936,-65.400269,399.752930,49.913925,-8.700671,398.154938,-3.286992,8.603145,413.702606,-4.978787,-27.804272,403.083008,17.434389,20.645103,394.383026,,,,,,
1895,15.791667,-0.000431,-0.000162,-0.000219,1.000000,-0.914990,129.998657,464.905365,-10.929981,111.995026,455.048798,-8.995516,141.343063,462.411957,17.180523,136.657928,477.255371,-10.929263,111.991821,455.048523,-9.007470,141.349274,462.406128,17.191736,136.654907,477.261475,-15.380800,-66.199997,413.457733,13.607812,-33.939827,380.510162,42.285820,38.518394,424.661316,2.099771,-86.041550,394.446960,41.398800,-65.418419,399.776611,49.945175,-8.676877,398.141998,-3.274181,8.623466,413.684967,-4.965705,-27.786472,403.055450,17.446119,20.674599,394.358551,,,,,,
1896,15.800000,-0.000465,-0.000236,-0.000237,1.000000,-0.914100,130.004440,464.900330,-10.928268,112.000511,455.043518,-8.993857,141.348938,462.404999,17.179827,136.663879,477.252594,-10.927883,111.997009,455.043060,-9.005453,141.355164,462.399200,17.191019,136.661209,477.258850,-15.398010,-66.196243,413.506836,13.584798,-33.947327,380.509277,42.296425,38.522797,424.657349,2.064334,-86.052727,394.487518,41.391232,-65.437935,399.810059,49.948643,-8.692762,398.142517,-3.279337,8.622159,413.693024,-4.975780,-27.789757,403.065643,17.436142,20.673950,394.358551,,,,,,
1897,15.808333,-0.000482,-0.000329,-0.000287,1.000000,-0.918324,129.989517,464.930817,-10.932486,111.986275,455.072723,-8.996469,141.334778,462.433563,17.173981,136.647568,477.286194,-10.933865,111.981583,455.075470,-9.011848,141.337433,462.429291,17.189117,136.643066,477.299347,-15.421740,-66.218643,413.533875,13.531763,-33.962822,380.540680,42.293785,38.498707,424.672882,2.032086,-86.074509,394.513947,41.373783,-65.454269,399.841492,49.925053,-8.735859,398.163177,-3.303870,8.596828,413.722107,-5.015230,-27.807898,403.113434,17.400990,20.637476,394.373444,,,,,,
1898,15.816667,-0.000521,-0.000261,-0.000293,1.000000,-0.924843,129.964294,464.962677,-10.940556,111.960388,455.107391,-9.003192,141.309433,462.465668,17.169218,136.623077,477.315094,-10.939327,111.960419,455.108124,-9.019114,141.313370,462.456879,17.183870,136.619110,477.323151,-15.446109,-66.274719,413.575348,13.462626,-33.982937,380.574738,42.286896,38.462498,424.683075,2.004106,-86.093178,394.528931,41.345070,-65.478142,399.868378,49.890053,-8.797849,398.203094,-3.333212,8.569542,413.756622,-5.062382,-27.836857,403.174011,17.356937,20.587345,394.396484,,,,,,
1899,15.825000,-0.000354,-0.000139,-0.000224,1.000000,-0.926692,129.955246,464.958618,-10.942316,111.953255,455.099731,-9.007214,141.300110,462.467346,17.169451,136.612411,477.308838,-10.940649,111.950706,455.100098,-9.020871,141.306793,462.460663,17.181395,136.608292,477.315094,-15.483072,-66.299637,413.559692,13.411467,-33.995403,380.599304,42.292240,38.447277,424.681549,1.969869,-86.110451,394.553009,41.322006,-65.494530,399.900879,49.865406,-8.849526,398.208160,-3.354754,8.553531,413.778198,-5.095919,-27.857046,403.228729,17.328846,20.551815,394.396362,,,,,,
1900,15.833333,-0.000454,-0.000268,-0.000256,1.000000,-0.919721,129.969879,464.943573,-10.933940,111.966545,455.085754,-8.998883,141.314758,462.447968,17.173658,136.628387,477.297150,-10.933896,111.964310,455.083374,-9.011864,141.323502,462.438232,17.189434,136.629211,477.305420,-15.506022,-66.295166,413.569824,13.382702,-34.005234,380.607147,42.304295,38.438808,424.652771,1.930799,-86.121506,394.595795,41.302502,-65.510933,399.915222,49.864708,-8.878312,398.210449,-3.355808,8.556887,413.779480,-5.112659,-27.856020,403.247772,17.321762,20.539396,394.375641,,,,,,
1901,15.841667,-0.000334,-0.000197,-0.000223,1.000000,-0.913761,129.989059,464.912537,-10.928194,111.987419,455.051819,-8.994029,141.334000,462.420776,17.180939,136.645798,477.265106,-10.929239,111.982323,455.049957,-9.006303,141.340622,462.414917,17.194275,136.644302,477.272797,-15.527468,-66.263298,413.591248,13.369468,-34.009586,380.588959,42.319187,38.448124,424.636902,1.888406,-86.125526,394.617340,41.293404,-65.527481,399.933075,49.878429,-8.881616,398.192047,-3.352210,8.567965,413.752472,-5.121291,-27.843342,403.211456,17.325113,20.547188,394.350647,,,,,,
1902,15.850000,-0.000469,-0.000163,-0.000238,1.000000,-0.912692,129.985107,464.901001,-10.928353,111.981125,455.045776,-8.992773,141.329636,462.406738,17.183048,136.644623,477.250549,-10.926450,111.980293,455.046844,-9.005995,141.334671,462.399719,17.194315,136.640381,477.256531,-15.540029,-66.247490,413.629486,13.366164,-34.025749,380.584045,42.331860,38.453709,424.635284,1.852598,-86.142616,394.665436,41.291801,-65.560600,399.957581,49.897152,-8.879245,398.184540,-3.348978,8.568811,413.747589,-5.116818,-27.842264,403.215027,17.326378,20.558245,394.345215,,,,,,
1903,15.858333,-0.000425,-0.000056,-0.000231,1.000000,-0.915477,129.971436,464.923126,-10.932967,111.968163,455.068481,-8.996264,141.316040,462.431580,17.182800,136.630127,477.269379,-10.929442,111.964966,455.073395,-9.009011,141.323380,462.430084,17.190729,136.622513,477.276398,-15.534765,-66.235458,413.706909,13.362071,-34.038715,380.582031,42.333523,38.455170,424.658539,1.824389,-86.169815,394.727295,41.298172,-65.589394,399.981628,49.917332,-8.865987,398.184631,-3.345580,8.561336,413.750732,-5.106039,-27.849346,403.234192,17.318823,20.576807,394.351471,,,,,,
