Format Version,1.24,Take Name,Take 2025-02-20 06.57.18 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-20 06.57.19.016 下午,Capture Start Frame,11113124,Total Frames in Take,6298,Total Exported Frames,6298,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2799,23.325000,-0.000728,-0.000790,-0.000179,0.999999,60.432381,118.454338,713.011414,48.599117,99.928291,707.603882,81.484215,126.978043,714.931213,51.213867,128.456635,716.498840,48.590862,99.925941,707.603821,81.494293,126.985077,714.933411,51.212048,128.452026,716.496826,55.022484,-70.582466,602.281860,57.757553,-29.025385,611.848816,60.458969,12.831059,630.584717,80.152245,31.296511,645.682617,72.641830,-50.264374,605.826233,75.680992,-7.948220,619.473511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,23.333333,-0.000857,-0.000885,-0.000161,0.999999,60.430447,118.446571,712.998108,48.598869,99.918701,707.593140,81.481606,126.971527,714.919678,51.210918,128.449432,716.481262,48.588844,99.916374,707.592834,81.496620,126.980080,714.921875,51.206013,128.443329,716.479370,55.078407,-70.661674,602.401367,57.788109,-29.093191,611.920349,60.462498,12.788376,630.618958,80.153976,31.284847,645.712097,72.662323,-50.325073,605.838440,75.685120,-8.003119,619.509644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,23.341667,-0.000464,-0.000333,-0.000104,1.000000,60.431847,118.446320,713.008606,48.596378,99.921379,707.602173,81.484161,126.972122,714.913635,51.215050,128.445404,716.509827,48.590805,99.915916,707.601868,81.491623,126.976891,714.914612,51.214104,128.448120,716.515930,55.147999,-70.711151,602.548462,57.811909,-29.135696,611.943726,60.460960,12.746375,630.603455,80.145065,31.270739,645.694824,72.697792,-50.357033,605.906433,75.681747,-8.050293,619.478333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,23.350000,-0.001105,0.000310,-0.000071,0.999999,60.424423,118.447517,712.987183,48.583260,99.914879,707.619751,81.478600,126.977142,714.854248,51.211468,128.450500,716.487427,48.587280,99.926109,707.623352,81.474861,126.974495,714.853455,51.211163,128.442001,716.484619,55.199322,-70.702415,602.565918,57.847260,-29.151211,611.943359,60.471313,12.712419,630.599121,80.148087,31.258204,645.697876,72.733765,-50.368633,605.963928,75.698906,-8.078038,619.494995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,23.358333,-0.000890,-0.000214,-0.000131,1.000000,60.432461,118.459694,713.016479,48.594707,99.930786,707.628662,81.485687,126.985985,714.909241,51.217033,128.462265,716.511353,48.588890,99.933441,707.629761,81.492485,126.991302,714.910889,51.216022,128.454330,716.508789,55.227283,-70.661423,602.568115,57.880424,-29.143162,611.955627,60.514969,12.695673,630.647217,80.149673,31.252529,645.671997,72.763062,-50.356136,605.998047,75.731438,-8.096908,619.531250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,23.366667,-0.000368,0.000947,0.000052,1.000000,60.427795,118.461769,713.008362,48.584309,99.934166,707.628662,81.482262,126.993790,714.861145,51.216869,128.457306,716.535034,48.590775,99.933678,707.627197,81.473679,126.986237,714.848083,51.215218,128.462845,716.538940,55.246986,-70.586319,602.493103,57.910839,-29.133177,611.952026,60.546539,12.691175,630.680176,80.158577,31.253216,645.699036,72.783218,-50.325485,605.985168,75.762955,-8.115631,619.555969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,23.375000,-0.000888,-0.000644,-0.000089,0.999999,60.430458,118.456337,713.004700,48.598934,99.926437,707.606628,81.481323,126.984421,714.915649,51.211174,128.458099,716.491699,48.590195,99.927841,707.605530,81.493782,126.991302,714.921753,51.206875,128.445221,716.479492,55.236790,-70.496750,602.407593,57.953152,-29.113440,612.035522,60.569855,12.701850,630.671082,80.158653,31.253244,645.687805,72.790436,-50.277851,605.992737,75.791496,-8.125917,619.565430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,23.383333,-0.000860,-0.000436,-0.000133,1.000000,60.429459,118.450424,713.013672,48.594021,99.921898,707.619446,81.481873,126.976517,714.916260,51.212524,128.452820,716.505066,48.588448,99.925560,707.620667,81.493500,126.981529,714.917175,51.206478,128.444168,716.502869,55.231384,-70.417732,602.400574,57.938671,-29.077030,611.974121,60.578495,12.719453,630.689697,80.160576,31.252552,645.689026,72.782028,-50.205467,605.900696,75.776421,-8.109618,619.555237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,23.391667,0.000075,-0.000510,-0.000132,1.000000,60.432114,118.450600,713.023193,48.597572,99.932129,707.592590,81.484207,126.973213,714.944885,51.214611,128.446396,716.531860,48.586449,99.918999,707.583618,81.498627,126.982765,714.950623,51.212364,128.451172,716.535339,55.208412,-70.332962,602.316528,57.920780,-29.025969,612.004211,60.565247,12.746383,630.696411,80.154205,31.256981,645.700623,72.754738,-50.132267,605.839172,75.751434,-8.068269,619.565063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,23.400000,-0.000299,-0.000071,-0.000179,1.000000,60.432266,118.451668,713.021790,48.591194,99.930283,707.615417,81.486855,126.973686,714.918701,51.218803,128.450989,716.531128,48.588810,99.927429,707.614807,81.491081,126.975433,714.918945,51.216927,128.452133,716.531494,55.171192,-70.257347,602.241638,57.887020,-28.952213,611.972595,60.541870,12.776093,630.703003,80.143318,31.264584,645.698914,72.710815,-50.059143,605.805725,75.706535,-8.007022,619.534912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,23.408333,-0.000857,-0.000977,-0.000249,0.999999,60.432896,118.457321,713.033325,48.599052,99.931534,707.626221,81.485199,126.978561,714.958801,51.214481,128.461807,716.514771,48.588669,99.931755,707.625732,81.500145,126.989502,714.969177,51.210274,128.452484,716.509094,55.121033,-70.176346,602.110840,57.843472,-28.864309,611.925476,60.525822,12.804935,630.708496,80.138390,31.278473,645.708557,72.661018,-49.956238,605.711426,75.671074,-7.937115,619.510132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,23.416667,-0.000774,-0.000474,-0.000143,1.000000,60.431206,118.451180,713.015686,48.595818,99.923805,707.617432,81.483650,126.976517,714.921326,51.214203,128.453171,716.508118,48.589409,99.922691,707.617065,81.495003,126.981972,714.922363,51.209282,128.448883,716.507385,55.053493,-70.075127,601.934753,57.794453,-28.778238,611.831421,60.516216,12.838996,630.718506,80.131302,31.290632,645.711487,72.600121,-49.831066,605.570618,75.641335,-7.869540,619.502869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,23.425000,-0.000868,-0.000306,-0.000114,1.000000,60.431904,118.448273,713.019043,48.595798,99.919182,707.628174,81.484482,126.975220,714.916077,51.215485,128.450363,716.512634,48.591690,99.917297,707.627747,81.492630,126.978516,714.916748,51.211449,128.448990,716.512390,55.022133,-69.965874,601.898315,57.770103,-28.693502,611.836914,60.504723,12.883371,630.697693,80.125084,31.305429,645.708557,72.541313,-49.697762,605.457031,75.606888,-7.803426,619.498962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,23.433333,-0.000813,-0.000551,-0.000129,1.000000,60.429733,118.447594,713.006653,48.595722,99.919456,707.607971,81.481628,126.973701,714.914978,51.211899,128.449570,716.496887,48.587845,99.918228,707.604614,81.493683,126.980331,714.916992,51.206848,128.444824,716.493286,54.976879,-69.799889,601.767151,57.755127,-28.598944,611.829895,60.498569,12.919615,630.717102,80.108604,31.316250,645.695496,72.502350,-49.565567,605.347839,75.584038,-7.742031,619.462769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,23.441667,-0.001368,-0.000476,-0.000162,0.999999,60.431007,118.451759,713.018433,48.594929,99.918442,707.642090,81.483765,126.978561,714.914062,51.214375,128.458237,716.498901,48.591690,99.930794,707.649719,81.492844,126.982750,714.915283,51.208847,128.443741,716.494080,54.972256,-69.616028,601.659973,57.736809,-28.494907,611.748108,60.482311,12.947203,630.657043,80.108223,31.325720,645.705017,72.481354,-49.439674,605.278625,75.568298,-7.672629,619.414978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,23.450000,-0.000842,-0.000320,-0.000162,1.000000,60.433468,118.456131,713.030396,48.595715,99.928482,707.638245,81.486824,126.980934,714.928528,51.217922,128.458939,716.524231,48.590054,99.929977,707.638611,81.494919,126.986023,714.929565,51.215466,128.452393,716.522705,54.976532,-69.446632,601.479431,57.742100,-28.400034,611.706482,60.508755,12.977435,630.748779,80.107208,31.338570,645.712585,72.480522,-49.307541,605.227478,75.560883,-7.607019,619.348083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,23.458333,-0.000874,-0.000444,-0.000179,1.000000,60.431473,118.453819,713.011414,48.594437,99.926208,707.617493,81.484634,126.978027,714.914124,51.215397,128.457153,716.502319,48.588879,99.927078,707.617981,81.494362,126.982849,714.915283,51.211235,128.451523,716.500610,54.966434,-69.295860,601.307495,57.754253,-28.308033,611.637634,60.518703,13.006779,630.747864,80.109047,31.354158,645.728149,72.491623,-49.190639,605.178406,75.563133,-7.555354,619.341309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,23.466667,-0.000644,-0.000206,-0.000151,1.000000,60.430134,118.455666,713.025391,48.591557,99.929886,707.628601,81.483734,126.980171,714.921997,51.215164,128.456879,716.525330,48.586731,99.926956,707.630554,81.493576,126.984268,714.924744,51.210239,128.457016,716.530396,55.001534,-69.153793,601.222107,57.774036,-28.227123,611.594727,60.533283,13.040848,630.731079,80.106392,31.366430,645.717712,72.515633,-49.072502,605.086792,75.576378,-7.507473,619.277405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,23.475000,-0.000648,-0.000427,-0.000131,1.000000,60.431606,118.449669,713.015686,48.596176,99.923355,707.613831,81.484009,126.975060,714.921509,51.214680,128.450531,716.511475,48.589230,99.917847,707.612305,81.495918,126.980827,714.923950,51.210754,128.448746,716.510742,55.020721,-69.009087,601.071716,57.802906,-28.147575,611.544739,60.549076,13.070457,630.708740,80.108955,31.370378,645.727539,72.550575,-48.962635,605.028259,75.607124,-7.456208,619.285217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,23.483333,-0.000492,-0.000678,-0.000149,1.000000,60.434139,118.448906,713.025024,48.600754,99.924698,707.611511,81.485901,126.972946,714.944153,51.215820,128.449020,716.519287,48.590866,99.915535,707.609924,81.494881,126.981483,714.949829,51.217823,128.450073,716.521606,55.041428,-68.896065,600.996948,57.839973,-28.072237,611.595093,60.561920,13.094605,630.693604,80.111046,31.372208,645.737427,72.569283,-48.857040,604.981323,75.614449,-7.410860,619.307129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,23.491667,-0.000655,-0.000492,-0.000171,1.000000,60.432121,118.449593,713.013977,48.595898,99.924156,707.610901,81.484962,126.973312,714.922485,51.215546,128.451263,716.508423,48.589626,99.922783,707.611755,81.493797,126.978371,714.921326,51.212440,128.448471,716.507141,55.072273,-68.818069,600.953552,57.860867,-27.997238,611.535339,60.572651,13.113839,630.705444,80.107872,31.378090,645.739258,72.584282,-48.763790,604.953369,75.623924,-7.364142,619.311951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820,23.500000,-0.000326,-0.000365,-0.000190,1.000000,60.433002,118.454361,713.016174,48.594704,99.932938,707.603821,81.486656,126.976013,714.924927,51.217697,128.454056,716.519531,48.587242,99.928886,707.602417,81.496117,126.982552,714.927124,51.216202,128.453705,716.521790,55.098965,-68.738876,600.778259,57.887203,-27.942415,611.567566,60.576168,13.127176,630.702820,80.107330,31.380548,645.729309,72.595436,-48.687279,604.924011,75.625893,-7.331995,619.312317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,23.508333,-0.001084,-0.000780,-0.000200,0.999999,60.430527,118.451485,713.009277,48.596348,99.922104,707.615234,81.482765,126.975639,714.922607,51.212521,128.456665,716.489868,48.589413,99.928688,707.620667,81.494881,126.982452,714.924805,51.206619,128.442368,716.481873,55.108505,-68.669624,600.704224,57.900238,-27.913282,611.612549,60.573624,13.129444,630.714905,80.099976,31.383787,645.739990,72.595627,-48.638412,604.916443,75.618820,-7.304779,619.327148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,23.516667,-0.000717,-0.001000,-0.000134,0.999999,60.431713,118.448639,713.013123,48.602383,99.921638,707.600281,81.481964,126.974182,714.941895,51.210835,128.450043,716.496948,48.592762,99.917801,707.599182,81.495743,126.982300,714.943970,51.206734,128.445877,716.496033,55.122612,-68.621063,600.686768,57.887100,-27.900190,611.580872,60.564980,13.123555,630.718384,80.094452,31.381384,645.738342,72.588631,-48.601742,604.878784,75.602386,-7.294492,619.322021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,23.525000,-0.000645,-0.000371,-0.000171,1.000000,60.430595,118.446930,713.010925,48.593060,99.921616,707.610229,81.483910,126.970604,714.914490,51.214867,128.448517,716.507812,48.587402,99.919373,707.609619,81.493240,126.975296,714.915283,51.211193,128.446136,716.507568,55.121136,-68.585243,600.655640,57.883030,-27.907120,611.583069,60.561859,13.118559,630.724915,80.088387,31.384338,645.758057,72.578270,-48.586754,604.892639,75.581665,-7.294143,619.296265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,23.533333,-0.001024,0.000338,-0.000096,0.999999,60.427074,118.447182,712.990967,48.584671,99.916008,707.621155,81.481781,126.975449,714.858154,51.214813,128.450058,716.493286,48.588375,99.924141,707.623596,81.482262,126.972649,714.857056,51.210598,128.444794,716.491943,55.115562,-68.573921,600.662415,57.879768,-27.916075,611.589417,60.562145,13.115858,630.730896,80.083313,31.384092,645.714844,72.569145,-48.587502,604.903748,75.575081,-7.300168,619.297913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,23.541667,-0.001418,0.000087,-0.000020,0.999999,60.423145,118.450211,712.980652,48.586273,99.913002,707.619507,81.475616,126.983170,714.851685,51.207607,128.454422,716.470459,48.589382,99.926994,707.624023,81.474861,126.981453,714.851379,51.205219,128.442215,716.466370,55.101307,-68.598640,600.699951,57.877113,-27.927362,611.600037,60.567226,13.111116,630.720093,80.085152,31.382095,645.742615,72.555305,-48.612213,604.916382,75.568092,-7.316140,619.258667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,23.550000,-0.001050,-0.000679,-0.000056,0.999999,60.429695,118.453529,713.004822,48.599766,99.921104,707.611938,81.479866,126.983612,714.914429,51.209511,128.455811,716.487915,48.590717,99.922134,707.611572,81.494797,126.992104,714.924683,51.206917,128.446716,716.489075,55.095852,-68.663689,600.786194,57.877148,-27.959255,611.625305,60.573498,13.099012,630.732971,80.088821,31.370502,645.737671,72.546272,-48.667511,604.958130,75.577141,-7.345691,619.339233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,23.558333,-0.000448,-0.000153,-0.000116,1.000000,60.429733,118.451462,713.009888,48.591881,99.926964,707.607178,81.482933,126.976715,714.907654,51.214436,128.450668,716.514709,48.584892,99.920273,707.604370,81.489525,126.979843,714.906921,51.215260,128.452698,716.520813,55.080669,-68.768539,600.961975,57.885384,-27.999615,611.606812,60.582630,13.082578,630.709656,80.082939,31.344059,645.734070,72.534462,-48.735970,604.939758,75.589882,-7.366159,619.328064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,23.566667,-0.001199,-0.000566,-0.000151,0.999999,60.429195,118.448196,713.014282,48.594521,99.916420,707.629578,81.481422,126.974838,714.916626,51.211704,128.453278,716.496460,48.589813,99.922791,707.635376,81.492744,126.978874,714.918579,51.205235,128.441177,716.490601,55.077454,-68.859550,600.968750,57.888420,-28.044687,611.593872,60.595711,13.077219,630.730835,80.087669,31.333845,645.744080,72.543205,-48.815327,604.941223,75.596939,-7.377422,619.329834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,23.575000,-0.000803,-0.000398,-0.000179,1.000000,60.431404,118.450089,713.011108,48.593872,99.923248,707.615662,81.484749,126.974045,714.913086,51.215649,128.452927,716.504272,48.589859,99.925758,707.616394,81.491814,126.977699,714.913757,51.212563,128.446808,716.502991,55.093773,-68.940804,600.997253,57.898434,-28.086161,611.535461,60.602333,13.079096,630.722595,80.085007,31.347313,645.753601,72.554115,-48.898712,604.981201,75.606049,-7.387027,619.328979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,23.583333,-0.000721,-0.000754,-0.000253,0.999999,60.432964,118.453217,713.014038,48.596546,99.929008,707.607239,81.486198,126.973763,714.932434,51.216194,128.456848,716.502380,48.587570,99.928551,707.607361,81.494278,126.981735,714.934753,51.217068,128.449402,716.499817,55.135937,-69.015427,601.041565,57.913742,-28.131075,611.524597,60.603069,13.089940,630.713989,80.082840,31.366631,645.747925,72.578354,-48.966778,605.020203,75.604446,-7.396228,619.320068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,23.591667,-0.001328,-0.000928,-0.000220,0.999999,60.432129,118.451744,713.010620,48.598808,99.920197,707.622131,81.484138,126.975998,714.925964,51.213493,128.458984,716.483582,48.593884,99.926041,707.627258,81.493645,126.981018,714.924866,51.208164,128.446808,716.477539,55.217106,-69.088333,601.047546,57.931423,-28.177717,611.515930,60.602345,13.089256,630.714783,80.070526,31.378281,645.751892,72.607758,-49.029770,605.044678,75.601830,-7.411723,619.317749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,23.600000,-0.001133,-0.000627,-0.000158,0.999999,60.426750,118.443771,712.986450,48.592487,99.912857,707.597839,81.478851,126.969887,714.892456,51.208965,128.448517,716.468872,48.587399,99.918541,707.599609,81.488838,126.974716,714.893433,51.204029,128.438019,716.466064,55.285469,-69.146355,601.107544,57.998520,-28.225288,611.650330,60.597168,13.080036,630.698853,80.062447,31.382755,645.731323,72.650734,-49.080456,605.080566,75.611839,-7.429834,619.293518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,23.608333,-0.000865,-0.000159,-0.000135,1.000000,60.433250,118.450798,713.021179,48.594772,99.922241,707.633728,81.486748,126.976830,714.912048,51.218277,128.453262,716.517517,48.592358,99.925964,707.634827,81.492584,126.979156,714.912354,51.214821,128.447250,716.516174,55.347496,-69.176224,601.121277,57.991371,-28.247850,611.488953,60.607933,13.065519,630.705505,80.058212,31.380293,645.735840,72.714317,-49.114815,605.197021,75.631927,-7.445765,619.323792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,23.616667,-0.000591,-0.000040,-0.000157,1.000000,60.434261,118.451370,713.013245,48.593674,99.926308,707.618408,81.488594,126.975433,714.903748,51.220573,128.452332,716.517273,48.592171,99.927834,707.618774,81.492737,126.976746,714.903870,51.217892,128.449509,716.516724,55.413834,-69.196228,601.167175,58.062901,-28.267015,611.595276,60.621986,13.048392,630.693726,80.059456,31.376257,645.740173,72.764763,-49.135757,605.216003,75.662437,-7.463501,619.344421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,23.625000,-0.001094,-0.000841,-0.000213,0.999999,60.430153,118.452103,713.004883,48.596149,99.922920,707.609802,81.482384,126.975746,714.920593,51.211983,128.457596,716.484131,48.588234,99.929207,707.612976,81.493599,126.983658,714.925659,51.207024,128.443451,716.475098,55.488602,-69.214409,601.274231,58.125858,-28.279575,611.706970,60.644165,13.035954,630.704163,80.059341,31.372421,645.746948,72.803444,-49.144520,605.235779,75.691223,-7.477809,619.350281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,23.633333,-0.000858,-0.000597,-0.000145,1.000000,60.430286,118.453537,713.013977,48.596180,99.925285,707.615906,81.482277,126.979156,714.923462,51.212444,128.456116,716.502502,48.589149,99.927681,707.616699,81.494171,126.985458,714.924744,51.207592,128.447495,716.500366,55.538857,-69.215515,601.244080,58.152485,-28.286535,611.661682,60.659412,13.022690,630.693054,80.062080,31.365742,645.747375,72.838715,-49.142864,605.255920,75.720444,-7.495978,619.405273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,23.641667,-0.001215,-0.000688,-0.000141,0.999999,60.430363,118.449303,713.006714,48.597355,99.917122,707.619751,81.481956,126.976418,714.913879,51.211830,128.454315,716.486389,48.590202,99.923569,707.622559,81.495743,126.982658,714.914612,51.205025,128.439835,716.477905,55.569702,-69.199631,601.198914,58.176292,-28.293953,611.630676,60.665768,13.002903,630.699158,80.056709,31.351921,645.735596,72.871758,-49.132431,605.240967,75.734657,-7.508049,619.412231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,23.650000,-0.000697,-0.000518,-0.000145,1.000000,60.432045,118.449104,713.003906,48.597088,99.922600,707.601746,81.484337,126.974106,714.912781,51.214764,128.450577,716.497070,48.589592,99.920105,707.600891,81.491669,126.980621,714.914307,51.214905,128.446625,716.496338,55.597794,-69.170052,601.200928,58.188931,-28.289839,611.634827,60.667084,12.989650,630.684814,80.054619,31.345238,645.743835,72.884300,-49.112694,605.253601,75.739914,-7.507599,619.439270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,23.658333,-0.000666,-0.000004,-0.000166,1.000000,60.433228,118.453178,713.016235,48.591934,99.927490,707.625061,81.487831,126.977158,714.903931,51.219963,128.454819,716.519409,48.591846,99.927994,707.625061,81.492439,126.977058,714.903503,51.215412,128.454483,716.519775,55.616379,-69.126083,601.153503,58.188122,-28.273703,611.641479,60.661057,12.983747,630.689087,80.047287,31.356390,645.750061,72.884705,-49.083878,605.236511,75.725792,-7.496039,619.413147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,23.666667,-0.000958,-0.000476,-0.000205,0.999999,60.429199,118.454147,713.015015,48.591560,99.926239,707.623535,81.482681,126.977623,714.917664,51.213409,128.458542,716.503662,48.587097,99.930351,707.623047,81.488922,126.981987,714.921326,51.209942,128.449326,716.496643,55.614445,-69.090988,601.177002,58.175781,-28.256006,611.641541,60.652386,12.987250,630.704529,80.044182,31.364241,645.741760,72.872047,-49.043873,605.202698,75.708603,-7.480348,619.397705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,23.675000,-0.001405,-0.001177,-0.000209,0.999998,60.427872,118.450562,712.996155,48.597641,99.917923,707.604675,81.478737,126.975563,714.920776,51.207283,128.458145,716.462952,48.589153,99.927834,707.608276,81.492188,126.983704,714.923096,51.202282,128.440018,716.456909,55.601837,-69.049683,601.145996,58.155640,-28.239023,611.646667,60.636795,12.991167,630.699768,80.030571,31.369135,645.747253,72.854233,-49.002098,605.204346,75.679321,-7.465038,619.376465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,23.683333,-0.000390,-0.000395,-0.000132,1.000000,60.430729,118.452362,713.014038,48.594906,99.928864,707.603455,81.483276,126.976730,714.922974,51.214050,128.451447,716.515625,48.588745,99.924515,707.602356,81.492317,126.981201,714.923645,51.212292,128.452881,716.526794,55.586910,-69.005928,601.100586,58.141273,-28.217844,611.671570,60.625694,12.994185,630.714355,80.023048,31.373915,645.727661,72.821259,-48.944942,605.191345,75.651039,-7.441916,619.361633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,23.691667,-0.001004,-0.000825,-0.000222,0.999999,60.431210,118.447899,713.004028,48.596718,99.919884,707.605957,81.483643,126.970825,714.920654,51.213318,128.452927,716.485352,48.588158,99.923866,707.607971,81.499298,126.978424,714.922852,51.206261,128.441391,716.481079,55.560093,-68.941544,601.035034,58.114117,-28.189701,611.681213,60.616867,12.996393,630.724487,80.015457,31.381153,645.729980,72.796257,-48.887573,605.170654,75.626732,-7.420061,619.368103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,23.700000,-0.000319,-0.000302,-0.000134,1.000000,60.434452,118.452271,713.023621,48.597565,99.929596,707.612488,81.487389,126.976280,714.929810,51.218456,128.450882,716.528259,48.592503,99.921532,707.609619,81.497658,126.980782,714.931335,51.214245,128.457291,716.539795,55.525017,-68.866982,600.997681,58.096508,-28.159929,611.681396,60.609951,13.004743,630.727905,80.014801,31.382683,645.730103,72.767006,-48.827579,605.152710,75.596802,-7.406522,619.338684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,23.708333,-0.000981,-0.000946,-0.000170,0.999999,60.431511,118.450920,713.003784,48.600246,99.921936,707.602051,81.482597,126.975937,714.925903,51.211742,128.454819,716.483337,48.592964,99.923729,707.601868,81.492706,126.982780,714.927429,51.207722,128.446625,716.476990,55.482178,-68.785248,600.927734,58.088619,-28.126244,611.712646,60.610382,13.010607,630.732788,80.015099,31.377417,645.736267,72.739998,-48.771461,605.149658,75.587547,-7.398387,619.374573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,23.716667,-0.000349,-0.000082,-0.000125,1.000000,60.431004,118.454323,713.023438,48.592052,99.931107,707.618652,81.484634,126.978813,714.919861,51.216381,128.452988,716.531555,48.588215,99.923698,707.616028,81.491158,126.981529,714.919922,51.213642,128.457718,716.534058,55.442654,-68.715439,600.882385,58.083637,-28.095308,611.739685,60.617142,13.007324,630.714233,80.026619,31.362001,645.750854,72.718246,-48.725258,605.140564,75.583527,-7.400390,619.392578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,23.725000,-0.000862,-0.000524,-0.000095,1.000000,60.430313,118.447029,712.997009,48.597256,99.917564,707.600830,81.481743,126.974747,714.903320,51.211998,128.448746,716.486755,48.592762,99.920647,707.602173,81.490150,126.978767,714.904541,51.208046,128.441650,716.484009,55.416317,-68.663589,600.892273,58.082520,-28.068043,611.752563,60.628510,13.003812,630.732910,80.026085,31.340771,645.756165,72.699013,-48.687656,605.142456,75.578117,-7.399260,619.373962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,23.733333,-0.000662,-0.000397,-0.000155,1.000000,60.433846,118.451736,713.021790,48.597179,99.925850,707.621216,81.486786,126.976151,714.926208,51.217621,128.453156,716.517883,48.589504,99.922997,707.620483,81.497688,126.982613,714.927734,51.214417,128.449631,716.517090,55.389397,-68.613487,600.896362,58.080112,-28.033419,611.763306,60.640816,13.003241,630.709717,80.031998,31.320936,645.724365,72.660919,-48.655304,605.078918,75.584572,-7.396832,619.383606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,23.741667,-0.000786,-0.000719,-0.000185,0.999999,60.430557,118.454597,713.026062,48.596279,99.928078,707.622437,81.482765,126.978233,714.941833,51.212673,128.457428,716.513672,48.589119,99.931221,707.623718,81.494011,126.984688,714.943665,51.208603,128.447891,716.510498,55.360401,-68.570312,600.851868,58.076714,-28.005507,611.766724,60.646519,13.014513,630.725464,80.033661,31.313059,645.745361,72.635956,-48.626698,605.038269,75.576706,-7.386584,619.380798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
