Format Version,1.24,Take Name,Take 2025-02-25 11.29.36 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-25 11.29.36.369 上午,Capture Start Frame,9401519,Total Frames in Take,8331,Total Exported Frames,8331,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
21,0.175000,0.000501,0.008155,0.000405,0.999967,-5.031631,99.373383,463.266541,-13.713145,80.447983,453.891327,12.822781,107.792389,474.941986,-14.204495,109.879868,460.966370,-13.713196,80.427750,453.886261,12.807090,107.794014,474.934021,-14.188630,109.898506,460.979492,28.358355,-96.132866,378.963043,3.321621,-97.174034,395.839874,42.441410,-77.997414,388.858063,43.355827,-36.852669,398.397797,5.112612,-21.133190,413.483063,28.408522,-14.118029,399.677216,39.578770,5.661950,420.319519,29.526159,-56.885208,386.831421,5.845076,-58.243179,401.622711
22,0.183333,0.000466,0.008100,0.000362,0.999967,-5.030507,99.372261,463.266907,-13.712584,80.446915,453.892090,12.823326,107.790596,474.943726,-14.202232,109.879349,460.964966,-13.712111,80.428192,453.887756,12.808932,107.791344,474.936249,-14.187678,109.896332,460.976715,28.359711,-96.132004,378.968384,3.324562,-97.174118,395.836456,42.443821,-77.999664,388.852264,43.355907,-36.857620,398.395660,5.114144,-21.137508,413.484406,28.410952,-14.124083,399.678650,39.579597,5.662251,420.315674,29.526352,-56.886738,386.829285,5.846138,-58.244251,401.624481
23,0.191667,0.000485,0.008177,0.000382,0.999966,-5.030038,99.371071,463.267151,-13.712832,80.445755,453.892914,12.825271,107.789642,474.941528,-14.202521,109.877892,460.967041,-13.712318,80.427956,453.888733,12.808420,107.790733,474.932739,-14.186090,109.894661,460.980103,28.358778,-96.135193,378.969055,3.323822,-97.182083,395.836731,42.443211,-77.997543,388.854431,43.355591,-36.856483,398.391632,5.115166,-21.137983,413.482300,28.412214,-14.120498,399.675842,39.577553,5.659180,420.311676,29.526615,-56.887863,386.833282,5.845143,-58.244629,401.618500
24,0.200000,0.000435,0.008025,0.000320,0.999968,-5.030611,99.369499,463.267487,-13.712887,80.444290,453.892548,12.822192,107.787064,474.946411,-14.201108,109.877213,460.963531,-13.713420,80.426910,453.887970,12.808311,107.788994,474.939514,-14.186605,109.892685,460.975006,28.358932,-96.134445,378.961578,3.321990,-97.182358,395.839844,42.442291,-78.003029,388.855316,43.355644,-36.857834,398.392944,5.114678,-21.139353,413.481781,28.410889,-14.126320,399.675842,39.579269,5.659900,420.317474,29.526926,-56.888287,386.837494,5.843737,-58.243820,401.619598
25,0.208333,0.000581,0.008205,0.000412,0.999966,-5.030926,99.372520,463.268402,-13.713118,80.448494,453.891022,12.824535,107.789902,474.943390,-14.204165,109.879242,460.970825,-13.713288,80.428780,453.885895,12.809669,107.791679,474.935760,-14.189012,109.897217,460.983704,28.359095,-96.133507,378.966553,3.323783,-97.183510,395.838074,42.441658,-77.997452,388.852081,43.357876,-36.855137,398.397766,5.115430,-21.135597,413.485352,28.411242,-14.119520,399.683136,39.578503,5.659478,420.316010,29.525539,-56.887295,386.831238,5.844995,-58.245079,401.622559
26,0.216667,0.000604,0.008089,0.000434,0.999967,-5.031468,99.373703,463.270325,-13.710659,80.449730,453.890045,12.820914,107.791336,474.949860,-14.204629,109.880135,460.971130,-13.710917,80.428528,453.884552,12.805255,107.793365,474.943329,-14.188678,109.898911,460.983551,28.358915,-96.135475,378.964661,3.321926,-97.179939,395.837799,42.441151,-77.997543,388.853271,43.354553,-36.855682,398.397736,5.113050,-21.137411,413.483612,28.410095,-14.119514,399.678223,39.578510,5.661849,420.308197,29.526838,-56.884640,386.829102,5.846944,-58.242447,401.623413
27,0.225000,0.000486,0.008077,0.000404,0.999967,-5.030114,99.371811,463.266541,-13.710192,80.446121,453.890564,12.822489,107.791153,474.944519,-14.202608,109.878235,460.964630,-13.711192,80.428391,453.885620,12.809701,107.793541,474.938263,-14.188732,109.893585,460.975861,28.357887,-96.134842,378.967407,3.320290,-97.176849,395.844177,42.441353,-77.998184,388.853821,43.356449,-36.856049,398.391815,5.113990,-21.134596,413.489075,28.410055,-14.121974,399.677185,39.577755,5.662793,420.318024,29.526802,-56.885506,386.831207,5.845761,-58.241970,401.624817
28,0.233333,0.000569,0.008250,0.000419,0.999966,-5.031240,99.370667,463.266296,-13.714025,80.446289,453.890137,12.825157,107.788574,474.939453,-14.204824,109.877213,460.969269,-13.712763,80.427330,453.886078,12.806891,107.788269,474.929535,-14.188460,109.896675,460.984283,28.357758,-96.135513,378.964386,3.322058,-97.183907,395.843658,42.441715,-77.997231,388.850403,43.355247,-36.854881,398.400391,5.114033,-21.135336,413.485077,28.411612,-14.122301,399.681549,39.578754,5.661383,420.315735,29.526718,-56.890450,386.837830,5.844974,-58.246140,401.626434
29,0.241667,0.000444,0.008104,0.000379,0.999967,-5.031255,99.370483,463.264069,-13.712775,80.444435,453.890137,12.822395,107.789940,474.940369,-14.203353,109.877167,460.961761,-13.711337,80.428543,453.886932,12.806244,107.790245,474.932800,-14.188822,109.893181,460.972717,28.356152,-96.134445,378.968842,3.321377,-97.175095,395.837799,42.441158,-77.999702,388.851837,43.355797,-36.858696,398.396332,5.113336,-21.138618,413.482239,28.409845,-14.123010,399.678711,39.578537,5.661559,420.311279,29.526253,-56.887707,386.835236,5.846994,-58.243099,401.619507
30,0.250000,0.000575,0.008271,0.000451,0.999966,-5.031426,99.371254,463.264374,-13.713379,80.446419,453.888397,12.824929,107.790192,474.936890,-14.205798,109.877228,460.967896,-13.710788,80.427376,453.884888,12.805607,107.789284,474.926208,-14.188978,109.897301,460.982117,28.356771,-96.132843,378.964203,3.321357,-97.172264,395.843567,42.440907,-78.001282,388.852142,43.354973,-36.854752,398.399109,5.114298,-21.136442,413.486084,28.410446,-14.119941,399.682404,39.577843,5.661069,420.319122,29.526333,-56.888477,386.831818,5.845061,-58.246307,401.623444
31,0.258333,0.000482,0.008028,0.000380,0.999968,-5.030924,99.371353,463.265564,-13.711013,80.446007,453.888885,12.820953,107.789932,474.945190,-14.202684,109.878197,460.962646,-13.712687,80.427269,453.883453,12.808919,107.792953,474.939606,-14.188880,109.893867,460.973724,28.357218,-96.134979,378.966888,3.321073,-97.180679,395.841339,42.441708,-77.998199,388.854492,43.356121,-36.855896,398.394928,5.114616,-21.137062,413.482910,28.408766,-14.120538,399.682770,39.578907,5.663903,420.317963,29.526056,-56.885639,386.832336,5.843664,-58.245209,401.625916
