Format Version,1.24,Take Name,Take 2025-02-20 06.54.51 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-20 06.54.51.776 下午,Capture Start Frame,11095454,Total Frames in Take,6102,Total Exported Frames,6102,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2552,21.266667,0.001346,0.000074,0.000032,0.999999,6.366409,117.366417,715.850647,-5.104511,98.880669,709.698486,27.247385,125.902679,719.377014,-3.043623,127.315880,718.476501,-5.104944,98.864510,709.693665,27.252123,125.901741,719.377075,-3.048012,127.333031,718.481140,31.099768,29.454096,649.557983,28.344923,-11.974460,624.415588,26.241650,-55.689281,613.365845,10.264262,-33.888332,617.731384,8.088625,-77.118286,611.116394,11.654973,9.714553,633.490906,,,,,,,,,,,,,12.270358,-52.607048,619.664795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,21.275000,0.001103,0.000644,0.000006,0.999999,6.365674,117.360680,715.836792,-5.113193,98.872543,709.706604,27.251087,125.897583,719.335205,-3.040852,127.311897,718.468506,-5.107290,98.861099,709.703369,27.251820,125.891281,719.333130,-3.047554,127.329811,718.473755,31.102230,29.453747,649.579102,28.331898,-11.963699,624.395874,26.222006,-55.655827,613.384766,10.266541,-33.846600,617.749634,8.088531,-77.059700,611.085266,11.667557,9.715694,633.507996,,,,,,,,,,,,,12.176527,-52.035889,619.565613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,21.283333,0.001072,0.000010,0.000001,1.000000,6.367077,117.357811,715.835388,-5.104231,98.869438,709.691895,27.248144,125.894684,719.359741,-3.042658,127.309311,718.454529,-5.104488,98.855560,709.685181,27.253109,125.895439,719.367004,-3.046769,127.323013,718.457275,31.092606,29.444284,649.557373,28.321892,-11.956734,624.402039,26.211123,-55.626282,613.383545,10.270939,-33.813911,617.734436,8.089346,-77.014389,611.080872,11.675832,9.716267,633.519836,,,,,,,,,,,,,12.242407,-52.496361,619.826782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,21.291667,0.000946,0.000182,-0.000035,1.000000,6.366921,117.359955,715.837341,-5.107801,98.870827,709.702454,27.249798,125.896248,719.352356,-3.041213,127.312782,718.457214,-5.105273,98.860252,709.699402,27.251921,125.893089,719.351440,-3.045915,127.326591,718.461365,31.087980,29.443005,649.562561,28.310633,-11.951465,624.404785,26.196377,-55.601093,613.374573,10.266935,-33.790222,617.731873,8.087126,-76.968918,611.075745,11.676695,9.719186,633.511230,,,,,,,,,,,,,12.183408,-53.443577,620.028259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,21.300000,0.000982,0.000221,-0.000039,1.000000,6.367475,117.361732,715.830872,-5.107859,98.873138,709.695496,27.250687,125.897614,719.344849,-3.040383,127.314430,718.452209,-5.104493,98.861626,709.690063,27.253769,125.894012,719.344238,-3.046616,127.329735,718.455750,31.081274,29.444798,649.573547,28.294125,-11.947802,624.406189,26.178162,-55.580410,613.372925,10.263305,-33.779354,617.737244,8.078295,-76.934448,611.072998,11.678885,9.718252,633.523804,,,,,,,,,,,,,12.124410,-54.390793,620.229736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,21.308333,0.000573,-0.000166,-0.000115,1.000000,6.367113,117.364517,715.840515,-5.106320,98.872673,709.711365,27.248915,125.900063,719.363770,-3.041235,127.320808,718.446411,-5.104438,98.866821,709.709961,27.251242,125.897736,719.363403,-3.045483,127.329033,718.448242,31.073385,29.435030,649.551880,28.276541,-11.947363,624.442322,26.162968,-55.565662,613.377625,10.258922,-33.773415,617.750732,8.068994,-76.897949,611.053406,11.682382,9.711913,633.510315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,21.316667,0.001036,-0.000011,-0.000050,1.000000,6.367357,117.361229,715.839294,-5.105544,98.873550,709.696594,27.249130,125.896263,719.363892,-3.041492,127.313850,718.457336,-5.103714,98.860573,709.692505,27.252594,125.893578,719.363037,-3.046861,127.329620,718.462280,31.070763,29.422325,649.580078,28.265675,-11.960553,624.465881,26.127499,-55.551170,613.292175,10.259132,-33.778336,617.764832,8.051937,-76.871895,611.042969,11.692323,9.699168,633.508057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,21.325000,0.001212,0.000021,-0.000055,0.999999,6.368351,117.360069,715.841736,-5.105146,98.874680,709.693237,27.250443,125.893639,719.367981,-3.040220,127.311882,718.463867,-5.105100,98.858017,709.689087,27.254156,125.892326,719.368164,-3.043788,127.330406,718.469055,31.063358,29.404909,649.565857,28.261862,-11.979388,624.495483,26.112452,-55.552605,613.338562,10.260626,-33.782677,617.789734,8.048077,-76.858192,611.048584,11.702729,9.683320,633.477844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,21.333333,0.001239,0.000566,0.000008,0.999999,6.368168,117.361389,715.853394,-5.109683,98.874886,709.716431,27.253008,125.897408,719.357361,-3.038801,127.311867,718.486389,-5.102356,98.862617,709.716736,27.252140,125.890060,719.353394,-3.045498,127.332909,718.494324,31.057537,29.395071,649.556946,28.238184,-11.987203,624.433167,26.097654,-55.550571,613.361877,10.258162,-33.782600,617.809753,8.048065,-76.845078,611.094116,11.706650,9.669963,633.484558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,21.341667,0.000472,0.000091,-0.000084,1.000000,6.369432,117.366081,715.859558,-5.105973,98.872276,709.740051,27.252501,125.903664,719.370300,-3.038208,127.322304,718.468262,-5.100379,98.870148,709.743408,27.251604,125.899536,719.370728,-3.042600,127.330734,718.466003,31.049578,29.394003,649.553772,28.229925,-12.014147,624.472168,26.075802,-55.547077,613.317322,10.257737,-33.791119,617.799744,8.040497,-76.829018,611.067871,11.714137,9.659060,633.501099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,21.350000,0.001130,0.000378,-0.000003,0.999999,6.365775,117.365082,715.842712,-5.110167,98.877487,709.705444,27.249481,125.901413,719.352722,-3.041968,127.316338,718.469971,-5.105024,98.865654,709.701660,27.248705,125.895950,719.350708,-3.046374,127.333794,718.475830,31.049192,29.386560,649.530273,28.219950,-12.040285,624.507324,26.065916,-55.560555,613.372314,10.259665,-33.812458,617.849121,8.036198,-76.829201,611.078613,11.715947,9.646310,633.485840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,21.358333,0.001249,0.000048,-0.000027,0.999999,6.369064,117.363449,715.838135,-5.103727,98.877876,709.688904,27.250868,125.897926,719.363953,-3.039923,127.314537,718.461487,-5.103061,98.861519,709.683960,27.252245,125.896126,719.363586,-3.042014,127.332779,718.466858,31.044132,29.370417,649.534180,28.211786,-12.069259,624.522949,26.029566,-55.556702,613.262878,10.264037,-33.842804,617.863098,8.032845,-76.840012,611.129089,11.727825,9.618674,633.490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,21.366667,0.001083,0.000755,0.000002,0.999999,6.368993,117.360107,715.844543,-5.111380,98.871811,709.717773,27.255251,125.896988,719.338013,-3.036869,127.311516,718.477966,-5.101116,98.863388,709.715515,27.252169,125.886978,719.334595,-3.044121,127.330124,718.483643,31.041374,29.360403,649.539734,28.204945,-12.099690,624.542480,26.018450,-55.579597,613.311218,10.266962,-33.870689,617.887634,8.041493,-76.849586,611.182312,11.733216,9.588075,633.503662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,21.375000,0.001155,0.000634,0.000022,0.999999,6.367153,117.358574,715.833252,-5.110977,98.870689,709.700989,27.252214,125.895813,719.333008,-3.039756,127.309219,718.465820,-5.104256,98.858894,709.697693,27.248564,125.888916,719.330811,-3.042841,127.328072,718.471436,31.031736,29.347982,649.527222,28.201077,-12.126028,624.571960,25.994690,-55.583454,613.275391,10.269565,-33.889351,617.872070,8.042156,-76.847771,611.155029,11.748731,9.567678,633.514160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,21.383333,0.000991,0.000289,-0.000012,1.000000,6.368543,117.364754,715.851379,-5.106631,98.875648,709.717285,27.251772,125.901703,719.362671,-3.039493,127.316910,718.474121,-5.100625,98.865784,709.714661,27.250143,125.895470,719.360901,-3.043902,127.333138,718.478638,31.029343,29.333809,649.515991,28.188097,-12.145771,624.600098,25.999073,-55.596203,613.343872,10.272268,-33.917728,617.912598,8.061109,-76.860321,611.256226,11.746953,9.553016,633.505310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,21.391667,0.001150,-0.000087,-0.000024,0.999999,6.369823,117.364876,715.845581,-5.101208,98.878014,709.696960,27.250626,125.900162,719.375305,-3.039929,127.316429,718.464478,-5.101262,98.863312,709.692505,27.252432,125.899139,719.375244,-3.041726,127.332214,718.469116,31.020922,29.326239,649.491699,28.183296,-12.178226,624.603455,25.992077,-55.616894,613.377808,10.283690,-33.954514,617.930664,8.070271,-76.865227,611.275574,11.756206,9.533369,633.495544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,21.400000,0.000998,0.000221,-0.000046,1.000000,6.369143,117.361687,715.837097,-5.106459,98.873459,709.701111,27.252476,125.897156,719.351440,-3.038570,127.314445,718.458801,-5.105172,98.862076,709.700256,27.254669,125.893951,719.346680,-3.042664,127.328026,718.463074,31.020374,29.316031,649.511169,28.178764,-12.217502,624.638550,25.995129,-55.636642,613.424438,10.289235,-33.983776,617.967529,8.078403,-76.869644,611.299500,11.762306,9.508495,633.496033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,21.408333,0.000915,0.000089,-0.000030,1.000000,6.368243,117.360092,715.839600,-5.105161,98.870483,709.703674,27.250383,125.896797,719.358032,-3.040473,127.312988,718.457153,-5.101442,98.861504,709.702942,27.252409,125.892624,719.357239,-3.046816,127.325874,718.461365,31.012497,29.299023,649.487976,28.175501,-12.253068,624.629333,25.990335,-55.649723,613.454224,10.305038,-34.014782,618.014221,8.076748,-76.878815,611.337830,11.772533,9.483454,633.484558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,21.416667,0.000987,0.000540,-0.000040,0.999999,6.368785,117.362160,715.850830,-5.110512,98.873650,709.722656,27.254261,125.897957,719.351562,-3.037371,127.314850,718.478271,-5.100805,98.865494,709.720459,27.251148,125.888481,719.348389,-3.044029,127.332657,718.483765,31.008780,29.285927,649.478455,28.170643,-12.276942,624.640991,25.989157,-55.660061,613.468018,10.312067,-34.037109,618.018738,8.092851,-76.874245,611.331970,11.777617,9.462396,633.491455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,21.425000,0.001221,0.000637,-0.000025,0.999999,6.369102,117.363747,715.846985,-5.110796,98.877754,709.712280,27.254982,125.898552,719.347717,-3.036860,127.314911,718.480896,-5.104342,98.864799,709.705688,27.252478,125.892166,719.345764,-3.040921,127.334373,718.485352,31.002962,29.278976,649.469910,28.158073,-12.297739,624.662048,25.979702,-55.658703,613.448547,10.317497,-34.048889,618.043579,8.107170,-76.869713,611.368103,11.786905,9.446174,633.508423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,21.433333,0.001048,0.000423,0.000009,0.999999,6.367971,117.363556,715.846008,-5.108062,98.874672,709.712830,27.251780,125.900986,719.352722,-3.039782,127.315018,718.472412,-5.102205,98.863922,709.709045,27.252016,125.895607,719.352295,-3.046487,127.330643,718.474182,30.996553,29.273027,649.462585,28.153328,-12.317096,624.682739,25.982450,-55.660641,613.474792,10.325338,-34.060143,618.065430,8.122416,-76.857674,611.367554,11.788257,9.433523,633.486023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,21.441667,0.000971,0.000114,-0.000004,1.000000,6.370719,117.362411,715.845215,-5.102031,98.872894,709.707825,27.252592,125.899796,719.363586,-3.038381,127.314522,718.464294,-5.100097,98.863304,709.705078,27.253794,125.897270,719.362915,-3.041556,127.326714,718.467773,30.992239,29.267977,649.491089,28.149338,-12.331134,624.702820,25.981493,-55.663517,613.487183,10.337116,-34.072334,618.077637,8.137049,-76.843979,611.356079,11.793561,9.413372,633.481934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,21.450000,0.001298,0.000425,0.000025,0.999999,6.367536,117.362564,715.846375,-5.107937,98.876389,709.703979,27.251089,125.898895,719.357300,-3.040521,127.312408,718.477844,-5.104458,98.861504,709.699341,27.251160,125.894699,719.355774,-3.044109,127.331642,718.483948,30.988409,29.258698,649.468872,28.147079,-12.340410,624.706360,25.983641,-55.665455,613.539795,10.348563,-34.085087,618.076843,8.145326,-76.838043,611.370361,11.801683,9.402091,633.509277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,21.458333,0.001153,0.000440,0.000001,0.999999,6.367066,117.363518,715.845764,-5.109468,98.876106,709.709106,27.251127,125.899879,719.353577,-3.040442,127.314568,718.474609,-5.103334,98.864937,709.706970,27.253548,125.893814,719.351868,-3.048392,127.332237,718.477844,30.985350,29.254423,649.479004,28.148321,-12.341626,624.708130,25.976282,-55.658169,613.490112,10.352430,-34.089245,618.080566,8.155223,-76.821167,611.339966,11.809429,9.398346,633.503845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,21.466667,0.001729,0.000844,0.000077,0.999998,6.367774,117.367500,715.862305,-5.110920,98.885414,709.713562,27.253376,125.902992,719.363037,-3.039109,127.314087,718.510193,-5.105028,98.866936,709.708191,27.253214,125.897003,719.362305,-3.043926,127.340034,718.521667,30.983122,29.249981,649.474426,28.143244,-12.340822,624.734009,25.970285,-55.647163,613.524719,10.368639,-34.071388,618.077759,8.162659,-76.805161,611.349243,11.816788,9.396063,633.523193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,21.475000,0.001182,0.000200,0.000000,0.999999,6.367445,117.364586,715.850220,-5.106193,98.877556,709.706970,27.249846,125.900688,719.368591,-3.041298,127.315506,718.475159,-5.103214,98.864944,709.703613,27.249956,125.896957,719.367798,-3.044420,127.331924,718.479126,30.977325,29.246752,649.473633,28.139648,-12.341368,624.730774,25.973152,-55.630543,613.524597,10.384808,-34.052349,618.118286,8.174117,-76.782227,611.346619,11.823036,9.395138,633.497253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,21.483333,0.000785,-0.000181,-0.000081,1.000000,6.370023,117.365936,715.860107,-5.101965,98.875908,709.722839,27.251137,125.901413,719.387573,-3.039083,127.320465,718.469971,-5.099992,98.868080,709.720703,27.254517,125.898827,719.387085,-3.044488,127.330956,718.472473,30.974747,29.247517,649.483276,28.132200,-12.335914,624.734253,25.958611,-55.596939,613.511780,10.394512,-34.033829,618.144287,8.188953,-76.739479,611.330750,11.827137,9.400400,633.491516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,21.491667,0.001062,0.000215,-0.000028,0.999999,6.367128,117.362900,715.848938,-5.107733,98.875038,709.710449,27.250113,125.898674,719.364563,-3.040975,127.314987,718.471680,-5.104814,98.862457,709.706543,27.251513,125.895096,719.363342,-3.045343,127.331253,718.476868,30.972769,29.250927,649.485657,28.129562,-12.322817,624.725098,25.923849,-55.548412,613.388550,10.405883,-34.013931,618.166260,8.197974,-76.688484,611.298706,11.833858,9.405473,633.502808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,21.500000,0.001457,0.000273,0.000019,0.999999,6.369753,117.364334,715.853516,-5.104084,98.880257,709.701782,27.252344,125.899284,719.373474,-3.038980,127.313454,718.485291,-5.102842,98.860596,709.695557,27.255577,125.896690,719.372681,-3.043544,127.335800,718.492188,30.966694,29.251804,649.490723,28.124216,-12.310015,624.725037,25.939159,-55.526711,613.462341,10.417699,-33.989597,618.176819,8.194695,-76.628960,611.232727,11.843358,9.419447,633.504333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,21.508333,0.000837,0.000088,-0.000067,1.000000,6.370028,117.366249,715.858459,-5.104746,98.876534,709.725464,27.252800,125.901955,719.375549,-3.037949,127.320244,718.474365,-5.100699,98.867554,709.726929,27.253508,125.897377,719.373779,-3.043357,127.334160,718.475159,30.970270,29.252001,649.509155,28.125353,-12.289367,624.720398,25.933109,-55.480179,613.410583,10.422318,-33.949551,618.152649,8.202257,-76.560135,611.189148,11.853787,9.434641,633.517639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,21.516667,0.000653,0.000108,-0.000089,1.000000,6.371220,117.365250,715.858276,-5.104612,98.873787,709.732544,27.254509,125.901329,719.371399,-3.036215,127.320633,718.470947,-5.098178,98.869377,709.731445,27.255690,125.894936,719.369507,-3.043893,127.331497,718.473999,30.968548,29.249172,649.484253,28.117910,-12.264721,624.723328,25.928408,-55.425915,613.386658,10.425001,-33.897305,618.136414,8.223709,-76.473686,611.075195,11.863918,9.447436,633.504333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,21.525000,0.001220,0.000588,0.000029,0.999999,6.369361,117.362228,715.853333,-5.107949,98.874985,709.717651,27.253983,125.899300,719.356079,-3.037927,127.312393,718.486328,-5.101249,98.862984,709.711792,27.253086,125.891808,719.351990,-3.044786,127.331390,718.494507,30.959517,29.247404,649.479919,28.110708,-12.235248,624.730774,25.923685,-55.372250,613.366760,10.436751,-33.843697,618.147705,8.223140,-76.390076,610.958435,11.864126,9.459109,633.535950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,21.533333,0.001181,0.000552,0.000009,0.999999,6.369032,117.361824,715.854065,-5.108591,98.874573,709.718933,27.253748,125.898315,719.357666,-3.038040,127.312569,718.485596,-5.103612,98.861298,709.715088,27.254993,125.892700,719.356018,-3.044330,127.331627,718.490967,30.957781,29.257961,649.506836,28.110939,-12.189919,624.728394,25.902758,-55.292637,613.240906,10.435186,-33.781200,618.088562,8.206842,-76.264496,610.759155,11.869334,9.477507,633.516418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,21.541667,0.000828,-0.000156,-0.000042,1.000000,6.367169,117.365417,715.850952,-5.103663,98.875015,709.712646,27.247786,125.902237,719.378113,-3.042593,127.318993,718.462097,-5.103956,98.862099,709.708923,27.251648,125.901382,719.378357,-3.046223,127.332809,718.465576,30.957024,29.265532,649.517456,28.109133,-12.141496,624.694397,25.903948,-55.223804,613.239685,10.440905,-33.724724,618.082947,8.214099,-76.178474,610.713806,11.874021,9.502624,633.534058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,21.550000,0.000855,0.000074,-0.000042,1.000000,6.369057,117.365158,715.850342,-5.104597,98.875076,709.716309,27.251291,125.901802,719.368347,-3.039504,127.318588,718.466431,-5.102233,98.864197,709.713013,27.254253,125.898735,719.367371,-3.044891,127.332611,718.470581,30.954538,29.276932,649.537964,28.101353,-12.094325,624.662415,25.886660,-55.157860,613.211975,10.446587,-33.658577,617.948486,8.207727,-76.103531,610.642456,11.882188,9.527228,633.518860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,21.558333,0.001069,-0.000066,-0.000055,1.000000,6.370368,117.361786,715.843323,-5.102069,98.874649,709.698120,27.251848,125.896332,719.370850,-3.038655,127.314346,718.460999,-5.101871,98.861237,709.693970,27.255228,125.895096,719.370605,-3.042294,127.329063,718.465454,30.951029,29.281755,649.529846,28.099100,-12.048101,624.659973,25.893517,-55.087414,613.138245,10.455489,-33.596443,617.893311,8.214150,-76.021019,610.525330,11.887239,9.551100,633.511841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,21.566667,0.000508,0.000165,-0.000103,1.000000,6.369090,117.362404,715.852112,-5.107932,98.869476,709.732971,27.253006,125.898926,719.360352,-3.037782,127.318787,718.462952,-5.102125,98.867088,709.732727,27.255709,125.893158,719.358765,-3.046357,127.326996,718.464783,30.949692,29.290094,649.563477,28.096411,-12.002462,624.664429,25.881248,-55.010269,613.068481,10.464620,-33.521286,617.802124,8.219267,-75.932007,610.425110,11.895863,9.583009,633.539795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589,21.575000,0.000573,0.000164,-0.000098,1.000000,6.371109,117.364815,715.855286,-5.105719,98.872574,709.733704,27.254934,125.901100,719.364685,-3.035867,127.320770,718.467407,-5.101370,98.866798,709.732117,27.256174,125.896576,719.363342,-3.041505,127.331123,718.470337,30.939829,29.302858,649.533508,28.094555,-11.944856,624.615479,25.906208,-54.938961,613.143616,10.463334,-33.449860,617.740540,8.234008,-75.832779,610.332520,11.904099,9.622189,633.575500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,21.583333,0.000668,-0.000028,-0.000128,1.000000,6.372204,117.367584,715.859985,-5.103399,98.877205,709.730591,27.255199,125.901939,719.379089,-3.035167,127.323616,718.470459,-5.101685,98.871460,709.728394,27.258966,125.899689,719.379822,-3.040867,127.331940,718.472473,30.939369,29.318378,649.539856,28.097439,-11.889149,624.661926,25.901056,-54.847511,613.058838,10.481232,-33.382076,617.659241,8.247820,-75.732285,610.247253,11.916260,9.666618,633.550720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,21.591667,0.001110,0.000348,-0.000064,0.999999,6.369340,117.368584,715.856689,-5.108481,98.882141,709.719482,27.253874,125.902519,719.367554,-3.037350,127.321091,718.482971,-5.105056,98.870781,709.714600,27.254913,125.897720,719.364014,-3.043337,127.337006,718.489319,30.938684,29.334686,649.569885,28.101238,-11.836166,624.670715,25.910646,-54.753239,613.056641,10.486031,-33.322720,617.654480,8.272850,-75.630249,610.148315,11.923965,9.707320,633.566528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,21.600000,0.001379,0.000501,-0.000010,0.999999,6.367925,117.367363,715.857178,-5.109790,98.882996,709.713562,27.252615,125.901642,719.366333,-3.039029,127.317444,718.491760,-5.104965,98.867683,709.708618,27.252981,125.895706,719.364136,-3.045001,127.337860,718.498596,30.933130,29.344837,649.574341,28.097176,-11.783901,624.663940,25.914196,-54.643940,612.861145,10.487887,-33.253124,617.547852,8.287229,-75.507141,609.963623,11.931458,9.743323,633.562073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,21.608333,0.000977,0.000114,-0.000065,1.000000,6.370969,117.361755,715.856567,-5.104027,98.873703,709.718872,27.253880,125.896576,719.374939,-3.036924,127.314987,718.475769,-5.104035,98.863098,709.717285,27.254927,125.895721,719.376038,-3.037096,127.324120,718.475647,30.931595,29.353128,649.561707,28.106569,-11.740714,624.681335,25.916412,-54.560223,612.809509,10.498153,-33.189243,617.534668,8.304605,-75.394234,609.828308,11.941795,9.774960,633.571289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,21.616667,0.000727,0.000412,-0.000039,1.000000,6.369328,117.359833,715.854431,-5.108350,98.868118,709.732849,27.253883,125.897499,719.356140,-3.037527,127.313866,718.474243,-5.102779,98.863754,709.731750,27.253561,125.892014,719.354309,-3.042821,127.323792,718.477173,30.934732,29.365625,649.596680,28.105169,-11.697142,624.705139,25.921265,-54.472820,612.729126,10.509017,-33.125492,617.545105,8.307071,-75.265968,609.627747,11.945558,9.807998,633.565002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595,21.625000,0.001178,0.000135,0.000014,0.999999,6.369202,117.365677,715.862000,-5.103129,98.878288,709.717407,27.250910,125.902382,719.382935,-3.040153,127.316368,718.485596,-5.101535,98.863647,709.712830,27.252876,125.899834,719.382263,-3.043770,127.333626,718.490906,30.923662,29.377323,649.580261,28.104694,-11.646233,624.682739,25.916473,-54.386559,612.650574,10.534077,-33.050690,617.599670,8.316357,-75.133774,609.540955,11.955920,9.842001,633.548828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596,21.633333,0.000693,0.000479,-0.000089,1.000000,6.369321,117.365410,715.849243,-5.111048,98.874435,709.730530,27.255207,125.901207,719.347534,-3.036176,127.320587,718.469666,-5.104433,98.868683,709.732483,27.256844,125.892799,719.338745,-3.044432,127.333176,718.470032,30.925184,29.388470,649.586304,28.097406,-11.601577,624.679199,25.910110,-54.287632,612.606384,10.549131,-32.976414,617.577515,8.337184,-75.042015,609.454407,11.963036,9.873929,633.571655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,21.641667,0.001496,0.000675,0.000067,0.999999,6.369398,117.363441,715.853333,-5.107584,98.878723,709.709351,27.253983,125.900131,719.357178,-3.038183,127.311440,718.493469,-5.101274,98.860764,709.702271,27.254360,125.892876,719.354675,-3.044892,127.334999,718.503723,30.924042,29.395462,649.602112,28.094742,-11.561021,624.667358,25.909328,-54.205242,612.585938,10.560452,-32.905537,617.548096,8.346203,-74.957016,609.366821,11.969732,9.897479,633.563171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598,21.650000,0.001176,0.000077,-0.000027,0.999999,6.370499,117.361465,715.852478,-5.102633,98.874985,709.706665,27.252499,125.896469,719.375854,-3.038347,127.312927,718.474976,-5.103806,98.861107,709.703735,27.256119,125.896049,719.377258,-3.040469,127.325653,718.475098,30.922634,29.402224,649.593262,28.092737,-11.523008,624.649658,25.900328,-54.132919,612.528687,10.582039,-32.831947,617.543030,8.358069,-74.866272,609.203918,11.971211,9.925263,633.577881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
