Format Version,1.24,Take Name,Take 2025-02-23 02.34.27 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-23 02.34.28.585 下午,Capture Start Frame,6772371,Total Frames in Take,8009,Total Exported Frames,8009,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
377,3.141667,0.000265,0.000918,0.000142,1.000000,8.472083,77.964180,472.647095,-1.667768,60.060616,462.829468,0.456904,89.336746,470.132263,26.627094,84.495087,484.979584,-1.688031,60.052494,462.816193,0.435565,89.331261,470.119324,26.669218,84.509956,485.008789,45.112072,-18.669355,430.076538,8.944490,-42.344616,421.519897,31.674038,-79.053406,394.734100,42.917091,-101.142418,396.639709,27.927532,-117.967461,385.670166,2.315104,-117.548820,401.499115,7.419161,-79.009666,408.590057,46.427456,-60.511272,407.398163,33.136932,-36.803280,408.666290,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,3.150000,0.000263,0.000969,0.000134,1.000000,8.465088,77.964104,472.664032,-1.676046,60.060665,462.847504,0.449827,89.336792,470.149963,26.621460,84.494781,484.994629,-1.695544,60.054504,462.834442,0.428292,89.329292,470.135376,26.663559,84.508858,485.022919,45.103291,-18.691662,430.080750,8.925449,-42.368790,421.557129,31.626213,-79.101585,394.805420,42.845737,-101.245804,396.723785,27.839413,-118.047859,385.800781,2.235703,-117.600182,401.642426,7.375347,-79.047623,408.661469,46.388348,-60.591000,407.424286,33.108608,-36.857555,408.681580,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,3.158333,0.000094,0.000980,0.000080,1.000000,8.460792,77.964928,472.664429,-1.682479,60.059242,462.854218,0.446699,89.337616,470.146667,26.618135,84.497841,484.992371,-1.701929,60.054298,462.840698,0.424879,89.328911,470.129456,26.660870,84.512253,485.019531,45.096230,-18.699980,430.086578,8.909738,-42.382565,421.568481,31.568121,-79.176636,394.848511,42.778553,-101.328300,396.820709,27.759113,-118.138863,385.925598,2.151907,-117.648727,401.772186,7.320584,-79.093338,408.757599,46.350449,-60.688747,407.442078,33.095245,-36.898106,408.683777,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,3.166667,0.000371,0.001002,0.000127,1.000000,8.479674,77.973846,472.635223,-1.662375,60.072666,462.815521,0.464415,89.347191,470.124115,26.636961,84.501610,484.965973,-1.683984,60.062801,462.800232,0.445928,89.341202,470.111908,26.678083,84.517952,484.994110,45.126850,-18.748739,430.014191,8.904210,-42.410408,421.578766,31.513039,-79.281784,394.879333,42.715900,-101.390633,396.924225,27.681646,-118.216316,386.022461,2.075633,-117.690369,401.872650,7.271387,-79.146141,408.839508,46.322060,-60.747601,407.462097,33.087471,-36.960705,408.672852,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,3.175000,0.000282,0.000947,0.000113,1.000000,8.466395,77.975037,472.650208,-1.675081,60.072392,462.832581,0.451728,89.348152,470.136230,26.622519,84.504478,484.981812,-1.698036,60.060844,462.816345,0.429791,89.343437,470.121857,26.668686,84.521278,485.013214,45.097992,-18.760782,430.062744,8.906826,-42.418823,421.574646,31.472881,-79.364105,394.913116,42.647167,-101.494659,396.993713,27.596027,-118.286720,386.127594,1.996640,-117.727333,401.980377,7.236444,-79.182716,408.895264,46.305161,-60.837044,407.492798,33.112240,-37.043705,408.652252,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,3.183333,0.000203,0.000999,0.000138,1.000000,8.463330,77.971443,472.645569,-1.678265,60.066742,462.831848,0.447834,89.343765,470.130615,26.620401,84.503746,484.974274,-1.697887,60.059326,462.818481,0.426092,89.337555,470.116180,26.662846,84.517799,485.002777,45.112152,-18.739151,430.041016,8.875782,-42.427582,421.617218,31.446817,-79.374214,394.979095,42.583439,-101.546913,397.078583,27.500521,-118.363701,386.210724,1.919921,-117.749260,402.088196,7.199886,-79.191505,408.950378,46.294777,-60.829021,407.549805,33.065197,-36.978928,408.732330,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,3.191667,0.000254,0.000771,0.000143,1.000000,8.480624,77.958801,472.645660,-1.656295,60.054989,462.825470,0.466155,89.331291,470.128204,26.631992,84.490036,484.983337,-1.679665,60.046047,462.809509,0.443441,89.323448,470.112732,26.679430,84.507370,485.015717,45.114777,-18.840256,429.993713,8.886290,-42.461071,421.594757,31.401857,-79.498978,394.987823,42.553104,-101.634247,397.145508,27.438562,-118.446060,386.276184,1.860304,-117.806976,402.153351,7.174086,-79.244835,408.973816,46.273090,-60.920116,407.527100,33.079098,-37.112896,408.643127,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,3.200000,0.000225,0.000916,0.000096,1.000000,8.465114,77.963036,472.667419,-1.676334,60.059605,462.851227,0.450973,89.336128,470.151672,26.620682,84.493286,484.999420,-1.700588,60.055115,462.841278,0.424739,89.329865,470.139038,26.662548,84.509270,485.030029,45.124123,-18.738541,430.097626,8.886017,-42.462265,421.621765,31.347517,-79.580368,395.005615,42.482491,-101.744720,397.146484,27.395788,-118.536781,386.347626,1.815844,-117.822456,402.205475,7.144601,-79.265938,409.028900,46.226368,-61.003899,407.511627,33.087494,-37.122108,408.695251,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,3.208333,0.000245,0.000896,0.000075,1.000000,8.465646,77.978661,472.645752,-1.676190,60.076065,462.828430,0.452104,89.352203,470.130127,26.621002,84.507637,484.978729,-1.697232,60.070702,462.814606,0.430454,89.342453,470.114960,26.664850,84.523247,485.008545,45.089928,-18.882812,429.995331,8.853642,-42.436474,421.646057,31.346786,-79.499260,395.080414,42.443939,-101.692802,397.217834,27.308571,-118.589996,386.468323,1.743660,-117.844162,402.345215,7.119909,-79.242073,409.036621,46.269161,-60.899754,407.627808,33.059372,-37.009171,408.767639,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,3.216667,0.000306,0.000954,0.000180,1.000000,8.475417,77.965569,472.647186,-1.663764,60.062027,462.828857,0.459176,89.337723,470.133881,26.630819,84.496864,484.978851,-1.684169,60.052334,462.814423,0.437798,89.333160,470.120087,26.673704,84.511574,485.007751,45.111431,-18.776089,430.039246,8.870826,-42.473541,421.613678,31.339563,-79.628036,395.063232,42.437279,-101.819542,397.242310,27.277353,-118.633286,386.484924,1.713991,-117.869896,402.366119,7.121253,-79.282822,409.048309,46.221130,-60.997444,407.560486,33.047295,-37.204735,408.630554,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,3.225000,0.000337,0.000955,0.000186,1.000000,8.472413,77.966766,472.643127,-1.666567,60.063705,462.823700,0.456036,89.338982,470.130493,26.627748,84.497536,484.975189,-1.689619,60.054794,462.807892,0.435004,89.335228,470.116669,26.669331,84.514557,485.003937,45.143780,-18.778584,430.051270,8.887671,-42.472786,421.605072,31.289164,-79.681221,395.070831,42.399940,-101.860100,397.254333,27.275459,-118.652588,386.523468,1.702814,-117.887939,402.392822,7.093856,-79.315414,409.095123,46.192631,-61.120541,407.493286,33.087555,-37.146221,408.694855,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,3.233333,0.000180,0.000924,0.000109,1.000000,8.469453,77.971298,472.644073,-1.671706,60.066730,462.829620,0.454998,89.343971,470.127380,26.625048,84.503120,484.975189,-1.692949,60.060696,462.816956,0.431503,89.339401,470.111481,26.667976,84.518501,485.004730,45.089256,-18.921669,429.981171,8.863104,-42.460365,421.624451,31.284281,-79.642166,395.105133,42.377983,-101.797646,397.283295,27.243605,-118.699852,386.577881,1.680151,-117.910210,402.465393,7.081679,-79.303215,409.106445,46.258106,-61.004177,407.627411,33.079979,-37.064739,408.757172,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,3.241667,0.000068,0.001005,0.000072,1.000000,8.473561,77.964622,472.656097,-1.670499,60.058617,462.847290,0.459531,89.337318,470.138153,26.631632,84.497864,484.982819,-1.689291,60.052624,462.836975,0.436559,89.330894,470.123871,26.674385,84.510498,485.012024,45.120438,-18.752789,430.058167,8.855559,-42.499367,421.643250,31.317972,-79.675552,395.111908,42.401848,-101.881470,397.294159,27.232351,-118.693115,386.565948,1.675473,-117.908745,402.473419,7.108273,-79.312012,409.104614,46.207619,-61.007404,407.598511,33.033745,-37.244049,408.654663,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,3.250000,0.000219,0.000918,0.000099,1.000000,8.476347,77.969788,472.645721,-1.665033,60.066174,462.829773,0.462138,89.342812,470.129822,26.631914,84.500305,484.977570,-1.687800,60.057526,462.811401,0.440446,89.338036,470.114288,26.677135,84.518059,485.008026,45.122540,-18.849432,430.007782,8.869610,-42.490986,421.631165,31.303640,-79.641876,395.119690,42.402489,-101.862442,397.288330,27.254377,-118.697708,386.569061,1.695059,-117.925217,402.467682,7.094141,-79.326355,409.129761,46.197186,-61.101044,407.551422,33.069584,-37.169533,408.705322,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,3.258333,0.000105,0.000934,0.000060,1.000000,8.470290,77.970818,472.652008,-1.672830,60.065773,462.840454,0.456894,89.343887,470.133820,26.626787,84.502701,484.981781,-1.692201,60.058857,462.827393,0.434400,89.337547,470.118774,26.669746,84.516403,485.010559,45.099438,-18.873079,430.010864,8.863322,-42.481567,421.633942,31.284060,-79.660881,395.114075,42.409603,-101.792297,397.291809,27.296736,-118.694260,386.570984,1.728477,-117.919067,402.439178,7.086840,-79.321175,409.125824,46.238331,-61.044544,407.598419,33.066444,-37.101028,408.734406,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,3.266667,0.000217,0.000971,0.000132,1.000000,8.474963,77.966759,472.647369,-1.666296,60.062458,462.832550,0.459741,89.339241,470.132294,26.631422,84.498489,484.977264,-1.685437,60.051720,462.815796,0.439669,89.334869,470.118408,26.674847,84.512749,485.005035,45.114147,-18.790089,430.034821,8.862816,-42.500248,421.636200,31.337444,-79.658653,395.097382,42.449741,-101.806549,397.284058,27.320162,-118.632599,386.543732,1.752423,-117.903107,402.417328,7.124727,-79.316612,409.092712,46.221210,-60.990833,407.590881,33.049511,-37.205276,408.667725,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,3.275000,0.000122,0.000729,0.000007,1.000000,8.478269,77.978157,472.641754,-1.662699,60.074520,462.825439,0.467105,89.352158,470.120636,26.630381,84.507706,484.979218,-1.682590,60.068962,462.809937,0.443357,89.346771,470.102203,26.677429,84.523209,485.010742,45.121403,-18.833893,429.999359,8.875085,-42.488308,421.609528,31.358074,-79.594757,395.089020,42.485188,-101.806961,397.263153,27.353777,-118.595917,386.486908,1.788196,-117.892273,402.360413,7.142506,-79.311844,409.086212,46.232513,-61.039909,407.545197,33.071762,-37.156658,408.678040,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,3.283333,0.000109,0.000806,0.000018,1.000000,8.481445,77.977623,472.639496,-1.660632,60.073494,462.825195,0.469635,89.351379,470.119324,26.635311,84.507904,484.973969,-1.681061,60.061535,462.810364,0.445333,89.349808,470.104340,26.681269,84.521881,485.004608,45.116909,-18.833263,430.016632,8.885485,-42.474876,421.600128,31.372122,-79.586823,395.066376,42.510487,-101.721291,397.227844,27.424534,-118.592422,386.445190,1.845116,-117.873901,402.297546,7.159025,-79.295258,409.067200,46.276043,-60.995094,407.569611,33.086834,-37.087460,408.710846,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,3.291667,0.000331,0.000976,0.000159,1.000000,8.488215,77.974167,472.639893,-1.652149,60.071545,462.821106,0.472346,89.346786,470.127472,26.644428,84.504097,484.971100,-1.673552,60.059395,462.805481,0.452929,89.343567,470.115295,26.686296,84.519897,484.999481,45.133545,-18.799950,430.005280,8.898729,-42.467613,421.594543,31.425909,-79.545815,395.023987,42.571983,-101.674583,397.206696,27.467976,-118.548981,386.372253,1.882648,-117.844353,402.224823,7.194292,-79.271347,409.011963,46.285656,-60.907646,407.565277,33.095520,-37.124638,408.655273,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,3.300000,0.000298,0.000886,0.000066,1.000000,8.488419,77.977638,472.634888,-1.653534,60.076260,462.815430,0.475124,89.351585,470.120270,26.643644,84.504974,484.968903,-1.675712,60.066837,462.800262,0.452869,89.347900,470.104126,26.687534,84.520630,484.999207,45.129066,-18.771801,430.016205,8.911700,-42.450600,421.571259,31.479073,-79.456093,394.991364,42.619934,-101.677200,397.138733,27.524792,-118.465569,386.292267,1.934694,-117.812935,402.156586,7.230954,-79.241470,408.967285,46.309181,-60.915607,407.517609,33.110916,-37.081421,408.649963,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,3.308333,0.000249,0.000916,0.000043,1.000000,8.491351,77.979294,472.632660,-1.652020,60.077423,462.815582,0.478433,89.353371,470.117432,26.647619,84.507011,484.964935,-1.671071,60.068611,462.802246,0.457654,89.349045,470.103943,26.688450,84.520538,484.992401,45.134281,-18.775078,430.014282,8.923064,-42.422844,421.560638,31.517771,-79.421753,394.949585,42.663498,-101.581795,397.070129,27.607441,-118.412079,386.230591,1.994924,-117.775475,402.064178,7.264244,-79.205276,408.894257,46.343628,-60.861820,407.491486,33.119705,-36.980907,408.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,3.316667,0.000251,0.000787,0.000005,1.000000,8.502254,77.978477,472.623474,-1.639940,60.077419,462.803680,0.490855,89.353172,470.106201,26.655823,84.504761,484.960510,-1.661547,60.064247,462.787964,0.469219,89.351387,470.092621,26.700232,84.520157,484.990631,45.152332,-18.749372,429.995422,8.945971,-42.407928,421.521576,31.551670,-79.386276,394.895508,42.728474,-101.502029,396.995758,27.669617,-118.346909,386.131866,2.053870,-117.734756,401.953217,7.299064,-79.168274,408.817688,46.361851,-60.781975,407.451996,33.146385,-36.990677,408.614960,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,3.325000,0.000210,0.000817,-0.000008,1.000000,8.510990,77.988647,472.611420,-1.632260,60.087040,462.793762,0.499726,89.363335,470.093719,26.665483,84.515480,484.946808,-1.652915,60.077938,462.779266,0.476686,89.360748,470.078613,26.710358,84.531227,484.975555,45.159580,-18.708368,429.993042,8.966019,-42.387413,421.484070,31.597509,-79.275169,394.856293,42.770096,-101.467285,396.882904,27.729088,-118.256165,386.024261,2.112634,-117.686409,401.844910,7.341511,-79.120583,408.737305,46.385685,-60.764114,407.411621,33.164780,-36.962669,408.598480,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,3.333333,0.000036,0.000800,-0.000046,1.000000,8.523330,77.990410,472.593689,-1.620953,60.086155,462.781921,0.513019,89.364845,470.071747,26.677904,84.520172,484.927429,-1.637809,60.076927,462.769623,0.489456,89.363083,470.055298,26.720535,84.531677,484.953613,45.169144,-18.725245,429.978363,8.979748,-42.363220,421.471710,31.638830,-79.191711,394.814056,42.815784,-101.359001,396.788940,27.785973,-118.181725,385.912109,2.172235,-117.640144,401.735626,7.381706,-79.075340,408.655151,46.429848,-60.694576,407.395386,33.182007,-36.881092,408.622772,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,3.341667,0.000145,0.000958,-0.000006,1.000000,8.533875,77.987633,472.576752,-1.612074,60.084713,462.764252,0.521857,89.361969,470.059814,26.691820,84.516136,484.906128,-1.628206,60.075581,462.752563,0.499629,89.360916,470.046295,26.731068,84.526642,484.931915,45.182747,-18.691099,429.979126,9.001947,-42.348896,421.432190,31.674662,-79.161087,394.743042,42.881947,-101.254601,396.694946,27.852736,-118.088150,385.763580,2.244352,-117.592896,401.601349,7.419390,-79.039253,408.587585,46.454605,-60.610584,407.364258,33.207062,-36.874943,408.576263,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,3.350000,0.000043,0.000870,-0.000017,1.000000,8.546443,77.987106,472.566254,-1.598139,60.082378,462.755646,0.535103,89.361084,470.045563,26.702345,84.517769,484.897522,-1.614592,60.073166,462.743866,0.512741,89.359940,470.031647,26.742067,84.528473,484.923828,45.193630,-18.670366,429.961487,9.023386,-42.327576,421.398987,31.716127,-79.061913,394.678375,42.928577,-101.191277,396.591827,27.931429,-117.968254,385.628082,2.314925,-117.538933,401.462585,7.457511,-79.002937,408.527649,46.483776,-60.584259,407.308960,33.231686,-36.831539,408.582520,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,3.358333,0.000507,0.000902,0.000155,1.000000,8.560982,77.994141,472.533295,-1.578081,60.095055,462.706696,0.545581,89.367706,470.023682,26.715425,84.519569,484.869476,-1.598738,60.079479,462.690704,0.526809,89.368729,470.012909,26.755791,84.534477,484.896790,45.206150,-18.666798,429.941650,9.040505,-42.301319,421.363281,31.753790,-78.958954,394.607056,42.985489,-101.092827,396.516449,28.000565,-117.856110,385.485077,2.380140,-117.485367,401.349213,7.490463,-78.957817,408.465088,46.519539,-60.516865,407.294861,33.250500,-36.754951,408.591187,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,3.366667,0.000653,0.000900,0.000214,0.999999,8.575142,78.004959,472.528992,-1.561796,60.107571,462.697113,0.558428,89.378326,470.022675,26.728775,84.528893,484.867188,-1.584532,60.087948,462.679230,0.541932,89.381447,470.013458,26.768885,84.545685,484.894867,45.216633,-18.622299,429.949890,9.057561,-42.278316,421.337585,31.798101,-78.904686,394.528229,43.041771,-100.981033,396.415222,28.069893,-117.762398,385.350464,2.447386,-117.425987,401.208954,7.534366,-78.909889,408.386414,46.545734,-60.423595,407.272766,33.266552,-36.734009,408.556519,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,3.375000,0.000519,0.000750,0.000134,1.000000,8.587630,78.005058,472.502747,-1.549201,60.106644,462.672607,0.573470,89.379028,469.990967,26.738602,84.529427,484.844604,-1.570681,60.089127,462.656097,0.555414,89.381439,469.980347,26.779064,84.544861,484.872406,45.236000,-18.613325,429.929810,9.081567,-42.258183,421.307800,31.842665,-78.822899,394.450897,43.095753,-100.905693,396.299377,28.138012,-117.670105,385.226837,2.512271,-117.379379,401.081818,7.572840,-78.860443,408.311493,46.579380,-60.378845,407.220917,33.289310,-36.682892,408.538422,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,3.383333,0.000528,0.000888,0.000132,1.000000,8.600780,78.004250,472.489227,-1.538846,60.106041,462.661621,0.585971,89.378288,469.979889,26.755196,84.528336,484.826172,-1.558816,60.089672,462.647095,0.570520,89.380142,469.972595,26.792416,84.542809,484.851044,45.252300,-18.605000,429.925659,9.108908,-42.237110,421.279938,31.891428,-78.748634,394.375397,43.156292,-100.834373,396.201569,28.213518,-117.588829,385.115723,2.579587,-117.331940,400.943298,7.617282,-78.820435,408.253357,46.617916,-60.330040,407.184967,33.323395,-36.628330,408.528198,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,3.391667,0.000572,0.000558,0.000069,1.000000,8.615497,78.006424,472.473114,-1.519884,60.110367,462.637207,0.603781,89.381699,469.959503,26.762571,84.527122,484.822662,-1.544728,60.090740,462.616699,0.588942,89.382828,469.950317,26.804628,84.546738,484.854126,45.270119,-18.579372,429.924500,9.129125,-42.212311,421.238037,31.950024,-78.686676,394.301178,43.224743,-100.747688,396.127075,28.291033,-117.515739,385.004028,2.649158,-117.281593,400.812866,7.669130,-78.775513,408.188660,46.659164,-60.241295,407.154205,33.347351,-36.590588,408.516266,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,3.400000,0.000651,0.000565,0.000067,1.000000,8.625669,78.010292,472.456024,-1.509935,60.115826,462.617462,0.613971,89.386002,469.944305,26.772951,84.528969,484.806335,-1.535251,60.096729,462.598145,0.596497,89.386391,469.933838,26.816828,84.548088,484.836853,45.282360,-18.558002,429.912262,9.152484,-42.185287,421.210724,32.001259,-78.602104,394.227356,43.291470,-100.678833,396.037567,28.369011,-117.430435,384.892731,2.721905,-117.225021,400.658051,7.714297,-78.732361,408.115295,46.703037,-60.190990,407.126312,33.372688,-36.548397,408.507263,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,3.408333,0.000730,0.000548,0.000176,1.000000,8.627557,78.012535,472.456909,-1.503823,60.117424,462.615173,0.613466,89.386894,469.946716,26.773010,84.533203,484.808838,-1.531669,60.094509,462.593506,0.597500,89.388710,469.937500,26.817890,84.554657,484.840454,45.290653,-18.528433,429.933136,9.172674,-42.159496,421.181122,32.049236,-78.532425,394.169495,43.355953,-100.615814,395.964600,28.454096,-117.357201,384.795502,2.790011,-117.176819,400.535461,7.758252,-78.691093,408.051208,46.735798,-60.151871,407.082916,33.395329,-36.486313,408.508514,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,3.416667,0.000668,0.000682,0.000131,1.000000,8.607042,78.009392,472.482483,-1.528568,60.113976,462.645660,0.593298,89.384163,469.973022,26.756376,84.529953,484.828766,-1.553522,60.094006,462.626434,0.577591,89.385513,469.963776,26.797989,84.548920,484.857849,45.256947,-18.487940,429.977997,9.176291,-42.124901,421.181519,32.093296,-78.473221,394.124573,43.421673,-100.539757,395.919006,28.533127,-117.295525,384.730621,2.856522,-117.131813,400.439026,7.800834,-78.653755,407.986755,46.770512,-60.071007,407.088043,33.401276,-36.422306,408.539764,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,3.425000,0.000720,0.000753,0.000159,1.000000,8.615284,78.005165,472.470093,-1.520719,60.110191,462.632874,0.600538,89.379745,469.962982,26.766014,84.525482,484.814453,-1.540245,60.092041,462.611267,0.588912,89.380661,469.951233,26.806168,84.542465,484.837341,45.277855,-18.484371,429.951355,9.168985,-42.126392,421.190033,32.142277,-78.395798,394.121521,43.483501,-100.490135,395.884644,28.612396,-117.232117,384.665955,2.918854,-117.098335,400.341034,7.837889,-78.623146,407.929962,46.787514,-59.984497,407.087463,33.382812,-36.356998,408.536163,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,3.433333,0.000748,0.000563,0.000154,1.000000,8.626043,78.005447,472.469116,-1.506423,60.111137,462.627014,0.612391,89.380257,469.959564,26.772139,84.524872,484.820770,-1.531979,60.092117,462.607666,0.597447,89.379921,469.950317,26.813595,84.544617,484.850037,45.278458,-18.508406,429.944794,9.193875,-42.128162,421.160309,32.169868,-78.366440,394.085266,43.539364,-100.474136,395.825928,28.691811,-117.175781,384.580414,2.984702,-117.083954,400.253967,7.870066,-78.614868,407.884216,46.792248,-60.018818,407.029602,33.420322,-36.433701,408.488739,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,3.441667,0.000668,0.000542,0.000089,1.000000,8.615817,78.015808,472.478058,-1.518570,60.121246,462.638397,0.603737,89.391258,469.966339,26.762262,84.534843,484.829407,-1.547319,60.102085,462.619690,0.585811,89.392784,469.957275,26.804438,84.556213,484.860107,45.287125,-18.446281,429.999817,9.190986,-42.109379,421.191162,32.193783,-78.278275,394.097900,43.562370,-100.362572,395.784668,28.737013,-117.136513,384.522675,3.035263,-117.051659,400.228607,7.887462,-78.569458,407.876434,46.816563,-59.936470,407.087921,33.424904,-36.336006,408.583008,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,3.450000,0.000699,0.000564,0.000131,1.000000,8.613906,78.010246,472.465027,-1.519412,60.115440,462.624725,0.600765,89.385185,469.954407,26.760344,84.530037,484.815979,-1.546013,60.093681,462.603027,0.584849,89.385460,469.944092,26.802021,84.549286,484.843140,45.241615,-18.487707,429.940704,9.179919,-42.098499,421.172913,32.235668,-78.213112,394.090179,43.608410,-100.253021,395.775818,28.758522,-117.041512,384.479736,3.055202,-117.037483,400.198944,7.913670,-78.554344,407.846924,46.852486,-59.874001,407.122284,33.409901,-36.328331,408.542328,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,3.458333,0.000728,0.000600,0.000192,1.000000,8.615136,77.995842,472.466370,-1.516683,60.100376,462.625732,0.600422,89.369934,469.956970,26.761650,84.517136,484.816437,-1.541785,60.079788,462.606232,0.584905,89.371742,469.947968,26.803205,84.536255,484.845520,45.302795,-18.434301,429.993591,9.205255,-42.131172,421.163269,32.232868,-78.291473,394.046356,43.625908,-100.327499,395.721161,28.819946,-116.961517,384.394684,3.107904,-117.016045,400.099548,7.924160,-78.586761,407.848663,46.809116,-59.980152,406.999664,33.402649,-36.414314,408.465729,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,3.466667,0.000658,0.000621,0.000163,1.000000,8.608994,78.008240,472.478180,-1.524288,60.111996,462.640472,0.594845,89.382462,469.967529,26.756405,84.530190,484.826569,-1.549369,60.092525,462.621277,0.579203,89.383171,469.958130,26.798088,84.549332,484.855774,45.267532,-18.494247,429.974823,9.196928,-42.101368,421.169250,32.209213,-78.243210,394.042419,43.624580,-100.237106,395.701141,28.847837,-116.928047,384.380768,3.130136,-117.012604,400.089752,7.911259,-78.568626,407.840302,46.829372,-59.939514,407.046814,33.440586,-36.298870,408.592773,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,3.475000,0.000636,0.000576,0.000108,1.000000,8.612030,78.018715,472.477234,-1.522324,60.123138,462.639404,0.599345,89.393700,469.965332,26.759047,84.539238,484.826965,-1.545692,60.105389,462.619568,0.582599,89.394058,469.953400,26.802868,84.557198,484.855927,45.256077,-18.507103,429.935089,9.174270,-42.098083,421.187103,32.230442,-78.153809,394.062622,43.631210,-100.181862,395.704254,28.821508,-116.958267,384.384979,3.121238,-117.000214,400.117859,7.921899,-78.527802,407.844513,46.843819,-59.797104,407.125977,33.393448,-36.313137,408.559387,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,3.483333,0.000589,0.000637,0.000105,1.000000,8.616468,78.013359,472.477295,-1.519189,60.116917,462.642365,0.603547,89.388153,469.965302,26.765026,84.534927,484.824188,-1.541504,60.097454,462.623962,0.587821,89.387093,469.954712,26.806654,84.550690,484.851288,45.272713,-18.405252,430.020233,9.176455,-42.123295,421.182831,32.240845,-78.174248,394.055023,43.640133,-100.245453,395.690430,28.806984,-116.954994,384.367340,3.109706,-116.999260,400.093170,7.930595,-78.543282,407.837128,46.794292,-59.889664,407.039337,33.382420,-36.414886,408.480865,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,3.491667,0.000569,0.000576,0.000063,1.000000,8.615385,78.005661,472.472595,-1.520586,60.109669,462.637207,0.603716,89.381027,469.959198,26.763002,84.526222,484.821411,-1.543863,60.091175,462.619293,0.586188,89.382690,469.948822,26.804792,84.543388,484.850311,45.273014,-18.510406,429.948242,9.195232,-42.108711,421.165497,32.195469,-78.217422,394.044708,43.600498,-100.247147,395.699402,28.803972,-116.983467,384.389587,3.099415,-117.021667,400.117554,7.895871,-78.566231,407.851074,46.815235,-59.958366,407.018463,33.419861,-36.318432,408.557770,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,3.500000,0.000730,0.000652,0.000157,1.000000,8.609945,78.000679,472.474670,-1.524147,60.105949,462.635010,0.595758,89.375336,469.966156,26.758204,84.520668,484.822845,-1.548867,60.085674,462.615753,0.580369,89.377098,469.957336,26.799229,84.539513,484.851501,45.265823,-18.482664,429.980469,9.187078,-42.102741,421.167450,32.179539,-78.285004,394.043945,43.575596,-100.261574,395.726074,28.764162,-116.992874,384.430542,3.063175,-117.023239,400.154297,7.887434,-78.571976,407.841766,46.826778,-59.883652,407.065369,33.413811,-36.304623,408.548645,,,,,,,,,,,,,,,,,,,,,,,,,,,
