Format Version,1.24,Take Name,Take 2025-02-27 06.56.51 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-27 06.56.51.395 下午,Capture Start Frame,97609,Total Frames in Take,7724,Total Exported Frames,7724,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4267,35.558333,-0.000651,-0.000721,-0.000350,1.000000,15.277010,101.403030,463.868744,4.793536,83.840622,453.309692,34.081638,107.684761,475.372681,6.955857,112.683647,462.923767,4.791698,83.852379,453.312378,34.095024,107.685059,475.379883,6.944265,112.671570,462.913879,9.922913,-20.115583,409.921631,53.299694,7.103841,413.795197,-8.085291,-94.989029,419.612793,24.279490,-69.232895,386.453918,10.615984,-114.562866,402.757172,52.041023,-45.459099,393.044830,4.320759,-58.657963,405.331482,40.471413,-96.746048,402.116455,31.947088,-15.315660,390.108002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,35.566667,-0.000099,-0.000681,-0.000129,1.000000,15.278823,101.398857,463.857239,4.802282,83.843483,453.279602,34.081585,107.676208,475.366608,6.952600,112.676826,462.925415,4.797221,83.844246,453.272919,34.092617,107.679504,475.371490,6.947420,112.671532,462.923370,9.922094,-20.104097,409.922424,53.304226,7.107473,413.792297,-8.096560,-94.977654,419.617432,24.268106,-69.239265,386.437622,10.599139,-114.574585,402.776733,52.045494,-45.460510,393.037262,4.315758,-58.661880,405.344208,40.470692,-96.752937,402.135559,31.946800,-15.313620,390.109467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4269,35.575000,-0.000680,-0.000229,-0.000301,1.000000,15.277270,101.399162,463.859467,4.785132,83.835114,453.311768,34.092598,107.683411,475.344543,6.954081,112.678909,462.922028,4.789237,83.850082,453.318573,34.098198,107.679100,475.346191,6.944326,112.668343,462.913605,9.913002,-20.105932,409.904327,53.306164,7.101644,413.795563,-8.107709,-94.966927,419.648499,24.257347,-69.250275,386.439636,10.575724,-114.586174,402.819458,52.061272,-45.475372,393.068451,4.309010,-58.663330,405.357117,40.466682,-96.769661,402.152893,31.939224,-15.312490,390.093384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,35.583333,-0.000607,0.000098,-0.000203,1.000000,15.277432,101.395767,463.847107,4.781834,83.831200,453.303680,34.099041,107.682030,475.320770,6.951424,112.674019,462.916748,4.794180,83.845985,453.309448,34.093063,107.671677,475.314026,6.945694,112.668434,462.912872,9.907336,-20.115400,409.898224,53.312531,7.102147,413.793579,-8.128346,-94.937012,419.673920,24.245781,-69.273590,386.466766,10.551337,-114.603500,402.885803,52.061626,-45.479080,393.058533,4.300221,-58.663612,405.366364,40.461258,-96.795464,402.182281,31.933722,-15.317036,390.085754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271,35.591667,0.000125,-0.000466,0.000108,1.000000,15.276093,101.394768,463.836182,4.803333,83.839157,453.255249,34.080826,107.675888,475.340302,6.944123,112.669197,462.912964,4.797412,83.834290,453.250427,34.086357,107.680862,475.344666,6.944503,112.669151,462.913391,9.910388,-20.117033,409.914825,53.317127,7.105017,413.794739,-8.152905,-94.926491,419.720184,24.217041,-69.283005,386.483093,10.520658,-114.616776,402.936737,52.063629,-45.492306,393.062805,4.290532,-58.664677,405.382874,40.440941,-96.821495,402.226044,31.927242,-15.322363,390.083954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,35.600000,-0.000024,-0.000171,-0.000023,1.000000,15.282167,101.399857,463.847382,4.798585,83.843811,453.277863,34.095325,107.679520,475.338501,6.952591,112.676186,462.925690,4.796770,83.846443,453.277771,34.100174,107.680702,475.341278,6.949563,112.672409,462.923035,9.892840,-20.123503,409.883148,53.319637,7.105033,413.797546,-8.172272,-94.913055,419.783752,24.200033,-69.317970,386.534485,10.477587,-114.626808,402.999939,52.062790,-45.510326,393.075531,4.274652,-58.667675,405.395691,40.425865,-96.840767,402.267670,31.920652,-15.330571,390.089996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4273,35.608333,-0.000355,-0.000541,-0.000247,1.000000,15.278350,101.401825,463.862671,4.794707,83.843506,453.296967,34.085823,107.680641,475.363556,6.954519,112.681282,462.927368,4.790404,83.851654,453.297699,34.094139,107.683540,475.373230,6.947611,112.669548,462.919189,9.888998,-20.128687,409.884888,53.323372,7.098367,413.786682,-8.198615,-94.907616,419.856323,24.161043,-69.351044,386.589233,10.433607,-114.657913,403.110901,52.058708,-45.538269,393.089050,4.257790,-58.678230,405.441589,40.399666,-96.873764,402.307098,31.908564,-15.343189,390.089844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,35.616667,0.000017,-0.000723,0.000165,1.000000,15.279123,101.399940,463.845001,4.813793,83.840858,453.262451,34.077236,107.685684,475.357422,6.946345,112.673233,462.915100,4.798502,83.834259,453.252380,34.095474,107.698318,475.370422,6.943542,112.667404,462.912323,9.879938,-20.136339,409.901398,53.325920,7.092799,413.779968,-8.228236,-94.883110,419.909424,24.124746,-69.383842,386.593719,10.383546,-114.686333,403.228516,52.045799,-45.570999,393.078461,4.236442,-58.685627,405.465820,40.365463,-96.905586,402.364410,31.900923,-15.358238,390.091583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4275,35.625000,0.000001,-0.000344,0.000066,1.000000,15.278911,101.399857,463.850342,4.802098,83.842499,453.276276,34.086971,107.682243,475.348328,6.947663,112.674759,462.926361,4.798014,83.847717,453.281769,34.090145,107.682610,475.349152,6.948028,112.669640,462.926727,9.875281,-20.151411,409.929474,53.329750,7.091734,413.779388,-8.261442,-94.853844,419.956604,24.097616,-69.411102,386.624207,10.327215,-114.721397,403.355682,52.045773,-45.609615,393.108063,4.215441,-58.689034,405.501099,40.325916,-96.927551,402.396454,31.892191,-15.372352,390.091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4276,35.633333,-0.000089,-0.000077,-0.000028,1.000000,15.281469,101.399498,463.854492,4.795723,83.842201,453.289185,34.096844,107.680435,475.341278,6.951843,112.675804,462.932953,4.795813,83.847557,453.295502,34.099953,107.677879,475.341644,6.949125,112.673309,462.931427,9.868875,-20.155897,409.927551,53.334606,7.084825,413.788544,-8.297674,-94.846657,420.052826,24.064981,-69.452225,386.660675,10.265411,-114.755371,403.493408,52.031124,-45.643589,393.107880,4.183255,-58.703156,405.555786,40.293762,-96.962059,402.453278,31.882893,-15.389676,390.094055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,35.641667,-0.000091,-0.000680,-0.000069,1.000000,15.279755,101.401291,463.854370,4.805304,83.844818,453.276520,34.081795,107.680740,475.363800,6.952167,112.678276,462.922760,4.798225,83.846077,453.273285,34.094517,107.685684,475.376373,6.945619,112.673088,462.916199,9.858583,-20.163130,409.942627,53.337769,7.073325,413.773438,-8.327560,-94.837837,420.182190,24.017578,-69.489655,386.640045,10.204103,-114.795975,403.636536,52.022972,-45.682209,393.120544,4.162046,-58.717506,405.615814,40.257912,-96.999611,402.542145,31.871788,-15.415072,390.096405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,35.650000,-0.000559,-0.001010,-0.000214,0.999999,15.277504,101.397308,463.833649,4.804949,83.833961,453.265350,34.073750,107.682076,475.349640,6.953812,112.675827,462.885956,4.802480,83.841759,453.267822,34.093761,107.680428,475.358734,6.935244,112.668465,462.869751,9.851893,-20.170855,409.953735,53.340233,7.064874,413.774292,-8.371969,-94.814171,420.287323,23.976851,-69.531639,386.676636,10.142555,-114.819649,403.747955,52.010258,-45.726944,393.124603,4.137940,-58.726418,405.670929,40.216877,-97.042625,402.620728,31.860899,-15.435390,390.097717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279,35.658333,0.000059,-0.000601,-0.000002,1.000000,15.279212,101.400589,463.856110,4.805461,83.845879,453.274628,34.082218,107.679123,475.364441,6.949955,112.676727,462.929169,4.798820,83.845085,453.272980,34.093128,107.683273,475.372467,6.946212,112.674942,462.933441,9.843074,-20.180820,409.960114,53.344738,7.056764,413.766510,-8.417618,-94.806694,420.433167,23.927889,-69.563095,386.684875,10.071580,-114.839737,403.862366,52.001904,-45.772472,393.166351,4.111065,-58.739132,405.734650,40.169090,-97.094055,402.725342,31.847019,-15.469593,390.124847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,35.666667,-0.000937,0.000190,-0.000415,1.000000,15.273584,101.399994,463.855438,4.768612,83.832916,453.325562,34.099957,107.685852,475.321503,6.952185,112.681168,462.919220,4.783791,83.857323,453.340912,34.092106,107.673096,475.313782,6.945099,112.669968,462.911713,9.828989,-20.185705,409.938599,53.348835,7.041882,413.766327,-8.467620,-94.804039,420.557526,23.889591,-69.617996,386.751709,9.993317,-114.859589,403.979218,51.992290,-45.818298,393.182404,4.088150,-58.752808,405.788757,40.132275,-97.144569,402.852203,31.837784,-15.490490,390.130951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,35.675000,-0.000641,-0.000290,-0.000287,1.000000,15.274693,101.401245,463.860901,4.784352,83.837723,453.310516,34.088428,107.685135,475.348785,6.951300,112.680832,462.923340,4.788909,83.853271,453.317352,34.091362,107.681046,475.349213,6.943790,112.669518,462.916168,9.821730,-20.194893,409.972992,53.354301,7.031777,413.759369,-8.523424,-94.791733,420.695190,23.842110,-69.686172,386.823029,9.909591,-114.891151,404.125244,51.984001,-45.860130,393.213409,4.064456,-58.766560,405.849701,40.089085,-97.202362,403.002960,31.822975,-15.516800,390.136017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,35.683333,-0.000253,-0.000704,-0.000164,1.000000,15.279825,101.402718,463.857208,4.802535,83.844803,453.284576,34.082504,107.682312,475.365479,6.954435,112.680977,462.921509,4.798698,83.851295,453.284363,34.093811,107.684860,475.372131,6.946983,112.671959,462.915070,9.809237,-20.204601,409.969391,53.355869,7.018363,413.741852,-8.578771,-94.789223,420.855835,23.792204,-69.745941,386.914642,9.824522,-114.915756,404.266785,51.974674,-45.913982,393.242493,4.042165,-58.779041,405.897980,40.043621,-97.262001,403.160492,31.807861,-15.544768,390.118317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,35.691667,-0.000048,-0.000504,-0.000031,1.000000,15.277052,101.400230,463.850006,4.800230,83.843872,453.274292,34.082649,107.680122,475.353363,6.948277,112.676659,462.922241,4.796865,83.846695,453.275543,34.087841,107.681229,475.353058,6.944155,112.671585,462.919861,9.790178,-20.227776,409.950531,53.356266,7.005263,413.726288,-8.636712,-94.755630,420.947693,23.750481,-69.800949,386.970184,9.731383,-114.947136,404.403442,51.957649,-45.959896,393.254089,3.999896,-58.777351,405.904358,39.994480,-97.304817,403.257965,31.792179,-15.574759,390.129730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,35.700000,-0.000502,-0.000062,-0.000212,1.000000,15.278623,101.399521,463.855988,4.786079,83.837372,453.305481,34.096664,107.683006,475.337036,6.953126,112.678123,462.925385,4.790776,83.849800,453.311768,34.100147,107.678276,475.337402,6.944929,112.670525,462.918732,9.779716,-20.234352,409.964142,53.361309,6.995058,413.719910,-8.686965,-94.739105,421.074860,23.704662,-69.852737,387.055420,9.659109,-114.976135,404.543793,51.947445,-46.003422,393.283936,3.965174,-58.799751,405.932983,39.947330,-97.358353,403.326721,31.780701,-15.599976,390.129028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,35.708333,-0.000243,-0.000591,-0.000089,1.000000,15.279613,101.400513,463.853516,4.802603,83.841232,453.282837,34.083931,107.682709,475.357697,6.952304,112.677536,462.919922,4.797661,83.845825,453.281586,34.095257,107.686256,475.364716,6.945966,112.669426,462.914215,9.781077,-20.251961,410.005737,53.369930,6.984633,413.719879,-8.737188,-94.715149,421.195190,23.646437,-69.905243,387.120880,9.581651,-115.004089,404.684875,51.931244,-46.050602,393.309875,3.939756,-58.814983,405.967133,39.903557,-97.406982,403.425964,31.765266,-15.630562,390.121826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4286,35.716667,0.000060,-0.000113,0.000093,1.000000,15.275872,101.393738,463.832397,4.795115,83.837059,453.261139,34.088921,107.675797,475.322388,6.943583,112.668297,462.913635,4.800180,83.843697,453.265472,34.080223,107.672668,475.316772,6.947189,112.664886,462.914978,9.762747,-20.247562,409.990997,53.373344,6.971635,413.721802,-8.781492,-94.680122,421.300812,23.610180,-69.958107,387.175690,9.499273,-115.026451,404.828827,51.907909,-46.097542,393.303833,3.912070,-58.825787,406.038452,39.858570,-97.460129,403.517273,31.749308,-15.655471,390.105743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,35.725000,-0.000324,-0.000598,-0.000139,1.000000,15.277525,101.398155,463.856964,4.798882,83.838211,453.289032,34.082325,107.680336,475.360382,6.951369,112.675865,462.921417,4.793169,83.844193,453.292450,34.094673,107.686455,475.376587,6.946355,112.667114,462.915619,9.756844,-20.282404,410.055206,53.376415,6.951531,413.711182,-8.821689,-94.661255,421.397186,23.570396,-70.020706,387.265472,9.421626,-115.055939,404.961395,51.899841,-46.154102,393.345825,3.881669,-58.839684,406.120819,39.816006,-97.507095,403.607941,31.736526,-15.695890,390.089966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,35.733333,-0.001230,-0.000884,-0.000549,0.999999,15.272115,101.399574,463.839783,4.785091,83.829117,453.297638,34.075493,107.687149,475.342560,6.955760,112.682404,462.879028,4.790578,83.852310,453.307709,34.088974,107.680435,475.347870,6.936585,112.665977,462.863556,9.747983,-20.288216,410.087219,53.378998,6.941437,413.697510,-8.866364,-94.625748,421.536041,23.528040,-70.064903,387.294739,9.343963,-115.099442,405.135681,51.875717,-46.197578,393.344116,3.854203,-58.852535,406.191345,39.769543,-97.565407,403.732880,31.728815,-15.729318,390.115082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,35.741667,-0.000252,-0.000709,-0.000084,1.000000,15.279233,101.398735,463.847656,4.804859,83.839180,453.274841,34.080795,107.681313,475.356171,6.952045,112.675674,462.911896,4.803107,83.840904,453.268616,34.093769,107.683899,475.366699,6.944840,112.671066,462.916077,9.737612,-20.294310,410.096405,53.379364,6.937397,413.691040,-8.913147,-94.603119,421.640503,23.494978,-70.110123,387.354950,9.281106,-115.127853,405.284637,51.874374,-46.245968,393.374390,3.829375,-58.864674,406.243805,39.720310,-97.621254,403.831848,31.716000,-15.748098,390.105347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4290,35.750000,-0.000164,-0.000527,-0.000052,1.000000,15.276788,101.399590,463.851349,4.799705,83.841209,453.279297,34.082130,107.681366,475.354126,6.948531,112.676147,462.920593,4.796286,83.844788,453.278625,34.088367,107.684090,475.358154,6.945724,112.669899,462.917297,9.732440,-20.303535,410.108459,53.384186,6.919018,413.690735,-8.951481,-94.587166,421.771332,23.453632,-70.143013,387.366608,9.217181,-115.168274,405.427917,51.864212,-46.287609,393.377747,3.807340,-58.873169,406.305878,39.676010,-97.668434,403.944336,31.706415,-15.770017,390.103485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4291,35.758333,-0.000592,-0.000783,-0.000269,1.000000,15.273803,101.401459,463.856720,4.794503,83.838585,453.294312,34.075981,107.684914,475.363739,6.950924,112.680832,462.912048,4.792621,83.850746,453.298187,34.082851,107.686806,475.369965,6.945893,112.667130,462.903503,9.725362,-20.306704,410.139984,53.393993,6.911530,413.696014,-8.995568,-94.573318,421.901825,23.425257,-70.184204,387.420349,9.162650,-115.186699,405.540314,51.856339,-46.321480,393.395264,3.782191,-58.883575,406.373505,39.648479,-97.713043,404.054504,31.694014,-15.795475,390.096558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,35.766667,-0.000283,0.000325,-0.000030,1.000000,15.274211,101.395241,463.835114,4.779885,83.833893,453.285095,34.098850,107.680557,475.304321,6.943897,112.671227,462.915863,4.793740,83.846230,453.294159,34.085331,107.668518,475.285675,6.944653,112.668602,462.917786,9.712864,-20.315289,410.120209,53.396854,6.904468,413.680847,-9.032955,-94.560059,421.997681,23.400808,-70.215858,387.457886,9.104878,-115.210693,405.654144,51.851692,-46.350590,393.412628,3.761966,-58.894749,406.423523,39.618847,-97.759117,404.120361,31.689022,-15.819801,390.087158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,35.775000,-0.000650,-0.000429,-0.000268,1.000000,15.276991,101.400887,463.838745,4.790251,83.836777,453.285797,34.087299,107.685699,475.331726,6.953421,112.680138,462.898712,4.794318,83.846001,453.290955,34.097023,107.680031,475.335602,6.939555,112.676605,462.889679,9.705501,-20.325312,410.190582,53.400951,6.899732,413.674866,-9.066266,-94.547134,422.090240,23.370691,-70.253464,387.517059,9.048641,-115.228310,405.756073,51.849266,-46.375023,393.414459,3.744881,-58.905216,406.469421,39.594490,-97.797951,404.185608,31.681650,-15.833659,390.081757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,35.783333,0.000051,0.000138,0.000039,1.000000,15.278428,101.397339,463.837860,4.790471,83.841606,453.272156,34.097912,107.677567,475.318298,6.946902,112.672783,462.923035,4.795811,83.843575,453.274994,34.090931,107.673569,475.313110,6.948517,112.674873,462.925415,9.698278,-20.333673,410.199951,53.405102,6.895881,413.679749,-9.099972,-94.522316,422.137054,23.342184,-70.281303,387.549408,9.003572,-115.255508,405.859650,51.846020,-46.400444,393.425903,3.728585,-58.912357,406.513214,39.575718,-97.829453,404.253265,31.673998,-15.859053,390.082275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295,35.791667,0.000024,-0.000439,0.000050,1.000000,15.277525,101.401253,463.845642,4.802171,83.844711,453.268799,34.083599,107.682533,475.347473,6.946807,112.676460,462.920593,4.799695,83.845375,453.267792,34.088509,107.684227,475.350800,6.944386,112.674179,462.918304,9.687807,-20.331434,410.190521,53.408504,6.892649,413.676178,-9.125155,-94.499367,422.174133,23.311888,-70.323784,387.606384,8.962081,-115.260361,405.911926,51.846043,-46.427368,393.440094,3.708453,-58.907726,406.508881,39.554192,-97.860886,404.309845,31.663984,-15.871918,390.075531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,35.800000,-0.000296,-0.000251,-0.000165,1.000000,15.278963,101.399811,463.849670,4.792091,83.841003,453.287994,34.092052,107.680374,475.340393,6.952744,112.678009,462.920502,4.792687,83.852020,453.291718,34.098415,107.679321,475.343414,6.945745,112.668083,462.913788,9.688692,-20.339197,410.216766,53.412571,6.885123,413.676575,-9.144495,-94.490723,422.225677,23.289936,-70.353279,387.640015,8.923338,-115.282814,405.993683,51.845867,-46.446537,393.451569,3.697258,-58.911018,406.544128,39.541019,-97.881958,404.356567,31.656206,-15.884871,390.087433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,35.808333,0.000083,0.000044,0.000070,1.000000,15.280310,101.395752,463.836731,4.795423,83.840042,453.267944,34.097248,107.676414,475.321106,6.948262,112.670738,462.921051,4.800680,83.842255,453.266357,34.094589,107.672699,475.317017,6.945728,112.671356,462.921356,9.679533,-20.356668,410.213257,53.430115,6.887303,413.717285,-9.159521,-94.485603,422.275482,23.263832,-70.374054,387.664948,8.878056,-115.289024,406.028534,51.844742,-46.457226,393.459045,3.684595,-58.919567,406.569763,39.526306,-97.901016,404.387787,31.645897,-15.894011,390.102753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,35.816667,-0.000102,-0.000457,-0.000058,1.000000,15.277938,101.397568,463.856842,4.799166,83.840614,453.284058,34.084965,107.677689,475.357727,6.949687,112.674339,462.928650,4.792348,83.838791,453.280365,34.094707,107.683975,475.370911,6.945658,112.671135,462.925903,9.672802,-20.350857,410.205231,53.431808,6.886424,413.699921,-9.172803,-94.477127,422.305695,23.249100,-70.388252,387.671722,8.844069,-115.304764,406.070557,51.857906,-46.471718,393.475830,3.674626,-58.919769,406.570587,39.521294,-97.916748,404.414886,31.637192,-15.898062,390.079102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,35.825000,-0.000346,0.000024,-0.000161,1.000000,15.277757,101.399963,463.859222,4.785178,83.840050,453.305054,34.097141,107.681778,475.338959,6.950948,112.678017,462.933563,4.788581,83.847298,453.308990,34.097511,107.678658,475.338074,6.947186,112.673958,462.930573,9.666252,-20.351915,410.214325,53.436420,6.890726,413.708557,-9.183536,-94.471260,422.336823,23.232681,-70.393211,387.670685,8.821606,-115.313377,406.112427,51.860336,-46.476444,393.477386,3.667588,-58.920311,406.582397,39.518127,-97.936745,404.431274,31.626045,-15.898939,390.066498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,35.833333,-0.000058,0.000219,0.000079,1.000000,15.278475,101.397873,463.832092,4.790214,83.838982,453.271912,34.099316,107.682129,475.308105,6.945897,112.672455,462.916138,4.798114,83.847824,453.278351,34.092323,107.675858,475.302521,6.945016,112.669991,462.915375,9.665586,-20.350636,410.213440,53.440559,6.893335,413.708771,-9.194225,-94.464813,422.353912,23.221050,-70.397110,387.661102,8.795340,-115.307045,406.123657,51.866360,-46.478539,393.462128,3.662443,-58.915848,406.584015,39.517902,-97.947411,404.440796,31.624590,-15.893584,390.069641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,35.841667,-0.000059,-0.000384,-0.000056,1.000000,15.279653,101.402802,463.866638,4.799397,83.846733,453.293884,34.088329,107.681999,475.365356,6.951232,112.679634,462.940643,4.795080,83.848862,453.292358,34.096069,107.685204,475.370544,6.947840,112.674362,462.936951,9.656972,-20.339193,410.189209,53.443634,6.895769,413.699768,-9.199287,-94.450310,422.373383,23.208467,-70.394463,387.634674,8.779427,-115.315025,406.138916,51.876041,-46.473049,393.463379,3.643821,-58.899555,406.524200,39.519981,-97.953529,404.449738,31.618298,-15.882738,390.056763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,35.850000,-0.000937,-0.000389,-0.000425,0.999999,15.272987,101.400993,463.870544,4.779893,83.834129,453.328491,34.086178,107.686493,475.358429,6.952891,112.682320,462.924652,4.786166,83.854645,453.342255,34.085495,107.679077,475.349854,6.944857,112.667610,462.911713,9.656930,-20.343361,410.185333,53.447647,6.905770,413.694611,-9.203537,-94.442635,422.381653,23.206917,-70.389252,387.631714,8.765985,-115.319817,406.141724,51.889275,-46.469292,393.452850,3.645208,-58.896896,406.505341,39.520245,-97.964058,404.461243,31.613628,-15.865171,390.023865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,35.858333,-0.000456,-0.000273,-0.000203,1.000000,15.278624,101.398193,463.852356,4.790871,83.836815,453.295837,34.091694,107.680984,475.341919,6.953309,112.676735,462.919250,4.795532,83.847763,453.294739,34.097305,107.676628,475.336853,6.945027,112.668327,462.911591,9.651177,-20.334122,410.179077,53.451687,6.908242,413.705475,-9.205441,-94.437691,422.371826,23.199497,-70.385918,387.600830,8.756246,-115.318924,406.137146,51.913231,-46.467510,393.484436,3.639960,-58.895142,406.484833,39.529587,-97.970596,404.466125,31.610075,-15.853941,390.031891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,35.866667,-0.000230,-0.000488,-0.000058,1.000000,15.275214,101.395103,463.850891,4.797072,83.835464,453.281921,34.081535,107.678131,475.351349,6.947035,112.671654,462.919281,4.792126,83.836273,453.279510,34.088146,107.682236,475.356018,6.945394,112.666824,462.917023,9.653333,-20.328081,410.180298,53.455112,6.913521,413.708496,-9.205108,-94.424408,422.352875,23.200636,-70.378578,387.588654,8.748694,-115.322350,406.128632,51.929016,-46.459347,393.479095,3.647399,-58.884686,406.484344,39.540203,-97.967018,404.438690,31.610138,-15.834523,390.020996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,35.875000,-0.000353,-0.000719,-0.000162,1.000000,15.279580,101.400887,463.858917,4.802700,83.840820,453.289429,34.081875,107.682869,475.366547,6.954164,112.678932,462.920685,4.796604,83.843529,453.288422,34.096291,107.687904,475.375153,6.948484,112.673851,462.914978,9.654073,-20.320946,410.168915,53.460831,6.922665,413.714874,-9.200586,-94.417847,422.343903,23.203472,-70.378464,387.578156,8.746225,-115.327919,406.120300,51.937622,-46.449837,393.452515,3.650234,-58.875923,406.471222,39.550598,-97.962822,404.414215,31.604607,-15.808809,390.012634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,35.883333,0.000005,-0.000496,0.000015,1.000000,15.277825,101.397369,463.843445,4.802458,83.841156,453.266052,34.083023,107.677788,475.347168,6.947994,112.673126,462.916992,4.800177,83.844597,453.263733,34.087818,107.678871,475.345795,6.945532,112.667671,462.914398,9.652099,-20.320620,410.170837,53.463909,6.932656,413.711853,-9.198911,-94.421303,422.329987,23.206135,-70.369148,387.561493,8.745650,-115.324257,406.086487,51.955460,-46.435673,393.453003,3.654113,-58.868496,406.445068,39.574215,-97.970360,404.424591,31.603411,-15.786298,389.984344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,35.891667,-0.000034,-0.000395,-0.000023,1.000000,15.277985,101.402351,463.857178,4.799126,83.846107,453.283295,34.085991,107.682213,475.356598,6.948836,112.678680,462.931549,4.798655,83.849945,453.284210,34.086380,107.682892,475.357056,6.948919,112.674217,462.930206,9.649350,-20.311857,410.152222,53.466656,6.938568,413.714081,-9.192553,-94.416130,422.329865,23.204660,-70.355453,387.532227,8.744007,-115.329231,406.091949,51.962563,-46.415363,393.431183,3.658209,-58.862984,406.430023,39.588989,-97.967087,404.401978,31.601988,-15.776132,389.988251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
